Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2008-10-19,2008,R,RS,DAL,STL,A,14,34,0
2008-10-19,2008,R,RS,BUF,SD,H,23,14,0
2008-10-19,2008,R,RS,SD,BUF,A,14,23,0
2008-10-19,2008,R,RS,BAL,MIA,A,27,13,0
2008-10-19,2008,R,RS,MIA,BAL,H,13,27,0
2008-10-19,2008,R,RS,NYG,SF,H,29,17,0
2008-10-19,2008,R,RS,SF,NYG,A,17,29,0
2008-10-19,2008,R,RS,CHI,MIN,H,48,41,0
2008-10-19,2008,R,RS,MIN,CHI,A,41,48,0
2008-10-19,2008,R,RS,CAR,NO,H,30,7,0
2008-10-19,2008,R,RS,NO,CAR,A,7,30,0
2008-10-19,2008,R,RS,PIT,CIN,A,38,10,0
2008-10-19,2008,R,RS,CIN,PIT,H,10,38,0
2008-10-19,2008,R,RS,HOU,DET,H,28,21,0
2008-10-19,2008,R,RS,DET,HOU,A,21,28,0
2008-10-19,2008,R,RS,GB,IND,H,34,14,0
2008-10-19,2008,R,RS,IND,GB,A,14,34,0
2008-10-19,2008,R,RS,OAK,NYJ,H,16,13,1
2008-10-19,2008,R,RS,NYJ,OAK,A,13,16,1
2008-10-19,2008,R,RS,WAS,CLE,H,14,11,0
2008-10-19,2008,R,RS,CLE,WAS,A,11,14,0
2008-10-19,2008,R,RS,TB,SEA,H,20,10,0
2008-10-19,2008,R,RS,SEA,TB,A,10,20,0
2008-10-20,2008,R,RS,NE,DEN,H,41,7,0
2008-10-20,2008,R,RS,DEN,NE,A,7,41,0
2008-10-26,2008,R,RS,PHI,ATL,H,27,14,0
2008-10-26,2008,R,RS,ATL,PHI,A,14,27,0
2008-10-26,2008,R,RS,NE,STL,H,23,16,0
2008-10-26,2008,R,RS,STL,NE,A,16,23,0
2008-10-26,2008,R,RS,BAL,OAK,H,29,10,0
2008-10-26,2008,R,RS,OAK,BAL,A,10,29,0
2008-10-26,2008,R,RS,DAL,TB,H,13,9,0
2008-10-26,2008,R,RS,TB,DAL,A,9,13,0
2008-10-26,2008,R,RS,WAS,DET,A,25,17,0
2008-10-26,2008,R,RS,DET,WAS,H,17,25,0
2008-10-26,2008,R,RS,CAR,ARI,H,27,23,0
2008-10-26,2008,R,RS,ARI,CAR,A,23,27,0
2008-10-26,2008,R,RS,MIA,BUF,H,25,16,0
2008-10-26,2008,R,RS,BUF,MIA,A,16,25,0
2008-10-26,2008,R,RS,NYJ,KC,H,28,24,0
2008-10-26,2008,R,RS,KC,NYJ,A,24,28,0
2008-10-26,2008,R,RS,NO,SD,H,37,32,0
2008-10-26,2008,R,RS,SD,NO,A,32,37,0
2008-10-26,2008,R,RS,HOU,CIN,H,35,6,0
2008-10-26,2008,R,RS,CIN,HOU,A,6,35,0
2008-10-26,2008,R,RS,CLE,JAX,A,23,17,0
2008-10-26,2008,R,RS,JAX,CLE,H,17,23,0
2008-10-26,2008,R,RS,NYG,PIT,A,21,14,0
2008-10-26,2008,R,RS,PIT,NYG,H,14,21,0
2008-10-26,2008,R,RS,SEA,SF,A,34,13,0
2008-10-26,2008,R,RS,SF,SEA,H,13,34,0
2008-10-27,2008,R,RS,TEN,IND,H,31,21,0
2008-10-27,2008,R,RS,IND,TEN,A,21,31,0
2008-11-02,2008,R,RS,ARI,STL,A,34,13,0
2008-11-02,2008,R,RS,STL,ARI,H,13,34,0
2008-11-02,2008,R,RS,NYJ,BUF,A,26,17,0
2008-11-02,2008,R,RS,BUF,NYJ,H,17,26,0
2008-11-02,2008,R,RS,CHI,DET,H,27,23,0
2008-11-02,2008,R,RS,DET,CHI,A,23,27,0
2008-11-02,2008,R,RS,BAL,CLE,A,37,27,0
2008-11-02,2008,R,RS,CLE,BAL,H,27,37,0
2008-11-02,2008,R,RS,TEN,GB,H,19,16,1
2008-11-02,2008,R,RS,GB,TEN,A,16,19,1
2008-11-02,2008,R,RS,CIN,JAX,H,21,19,0
2008-11-02,2008,R,RS,JAX,CIN,A,19,21,0
2008-11-02,2008,R,RS,TB,KC,A,30,27,1
2008-11-02,2008,R,RS,KC,TB,H,27,30,1
2008-11-02,2008,R,RS,MIN,HOU,H,28,21,0
2008-11-02,2008,R,RS,HOU,MIN,A,21,28,0
2008-11-02,2008,R,RS,MIA,DEN,A,26,17,0
2008-11-02,2008,R,RS,DEN,MIA,H,17,26,0
2008-11-02,2008,R,RS,ATL,OAK,A,24,0,0
2008-11-02,2008,R,RS,OAK,ATL,H,0,24,0
2008-11-02,2008,R,RS,NYG,DAL,H,35,14,0
2008-11-02,2008,R,RS,DAL,NYG,A,14,35,0
2008-11-02,2008,R,RS,PHI,SEA,A,26,7,0
2008-11-02,2008,R,RS,SEA,PHI,H,7,26,0
2008-11-02,2008,R,RS,IND,NE,H,18,15,0
2008-11-02,2008,R,RS,NE,IND,A,15,18,0
2008-11-03,2008,R,RS,PIT,WAS,A,23,6,0
2008-11-03,2008,R,RS,WAS,PIT,H,6,23,0
2008-11-06,2008,R,RS,DEN,CLE,A,34,30,0
2008-11-06,2008,R,RS,CLE,DEN,H,30,34,0
2008-11-09,2008,R,RS,NE,BUF,H,20,10,0
2008-11-09,2008,R,RS,BUF,NE,A,10,20,0
2008-11-09,2008,R,RS,TEN,CHI,A,21,14,0
2008-11-09,2008,R,RS,CHI,TEN,H,14,21,0
2008-11-09,2008,R,RS,JAX,DET,A,38,14,0
2008-11-09,2008,R,RS,DET,JAX,H,14,38,0
2008-11-09,2008,R,RS,BAL,HOU,A,41,13,0
2008-11-09,2008,R,RS,HOU,BAL,H,13,41,0
2008-11-09,2008,R,RS,ATL,NO,H,34,20,0
2008-11-09,2008,R,RS,NO,ATL,A,20,34,0
2008-11-09,2008,R,RS,MIA,SEA,H,21,19,0
2008-11-09,2008,R,RS,SEA,MIA,A,19,21,0
2008-11-09,2008,R,RS,NYJ,STL,H,47,3,0
2008-11-09,2008,R,RS,STL,NYJ,A,3,47,0
2008-11-09,2008,R,RS,MIN,GB,H,28,27,0
2008-11-09,2008,R,RS,GB,MIN,A,27,28,0
2008-11-09,2008,R,RS,CAR,OAK,A,17,6,0
2008-11-09,2008,R,RS,OAK,CAR,H,6,17,0
2008-11-09,2008,R,RS,IND,PIT,A,24,20,0
2008-11-09,2008,R,RS,PIT,IND,H,20,24,0
2008-11-09,2008,R,RS,SD,KC,H,20,19,0
2008-11-09,2008,R,RS,KC,SD,A,19,20,0
2008-11-09,2008,R,RS,NYG,PHI,A,36,31,0
2008-11-09,2008,R,RS,PHI,NYG,H,31,36,0
2008-11-10,2008,R,RS,ARI,SF,H,29,24,0
2008-11-10,2008,R,RS,SF,ARI,A,24,29,0
2008-11-13,2008,R,RS,NYJ,NE,A,34,31,1
2008-11-13,2008,R,RS,NE,NYJ,H,31,34,1
2008-11-16,2008,R,RS,NO,KC,A,30,20,0
2008-11-16,2008,R,RS,KC,NO,H,20,30,0
2008-11-16,2008,R,RS,DEN,ATL,A,24,20,0
2008-11-16,2008,R,RS,ATL,DEN,H,20,24,0
2008-11-16,2008,R,RS,GB,CHI,H,37,3,0
2008-11-16,2008,R,RS,CHI,GB,A,3,37,0
2008-11-16,2008,R,RS,IND,HOU,H,33,27,0
2008-11-16,2008,R,RS,HOU,IND,A,27,33,0
2008-11-16,2008,R,RS,MIA,OAK,H,17,15,0
2008-11-16,2008,R,RS,OAK,MIA,A,15,17,0
2008-11-16,2008,R,RS,TB,MIN,H,19,13,0
2008-11-16,2008,R,RS,MIN,TB,A,13,19,0
2008-11-16,2008,R,RS,NYG,BAL,H,30,10,0
2008-11-16,2008,R,RS,BAL,NYG,A,10,30,0
2008-11-16,2008,R,RS,CAR,DET,H,31,22,0
2008-11-16,2008,R,RS,DET,CAR,A,22,31,0
2008-11-16,2008,R,RS,PHI,CIN,A,13,13,1
2008-11-16,2008,R,RS,CIN,PHI,H,13,13,1
2008-11-16,2008,R,RS,SF,STL,H,35,16,0
2008-11-16,2008,R,RS,STL,SF,A,16,35,0
2008-11-16,2008,R,RS,ARI,SEA,A,26,20,0
2008-11-16,2008,R,RS,SEA,ARI,H,20,26,0
2008-11-16,2008,R,RS,TEN,JAX,A,24,14,0
2008-11-16,2008,R,RS,JAX,TEN,H,14,24,0
2008-11-16,2008,R,RS,PIT,SD,H,11,10,0
2008-11-16,2008,R,RS,SD,PIT,A,10,11,0
2008-11-16,2008,R,RS,DAL,WAS,A,14,10,0
2008-11-16,2008,R,RS,WAS,DAL,H,10,14,0
2008-11-17,2008,R,RS,CLE,BUF,A,29,27,0
2008-11-17,2008,R,RS,BUF,CLE,H,27,29,0
2008-11-20,2008,R,RS,PIT,CIN,H,27,10,0
2008-11-20,2008,R,RS,CIN,PIT,A,10,27,0
2008-11-23,2008,R,RS,BUF,KC,A,54,31,0
2008-11-23,2008,R,RS,KC,BUF,H,31,54,0
2008-11-23,2008,R,RS,CHI,STL,A,27,3,0
2008-11-23,2008,R,RS,STL,CHI,H,3,27,0
2008-11-23,2008,R,RS,NE,MIA,A,48,28,0
2008-11-23,2008,R,RS,MIA,NE,H,28,48,0
2008-11-23,2008,R,RS,NYJ,TEN,A,34,13,0
2008-11-23,2008,R,RS,TEN,NYJ,H,13,34,0
2008-11-23,2008,R,RS,BAL,PHI,H,36,7,0
2008-11-23,2008,R,RS,PHI,BAL,A,7,36,0
2008-11-23,2008,R,RS,HOU,CLE,A,16,6,0
2008-11-23,2008,R,RS,CLE,HOU,H,6,16,0
2008-11-23,2008,R,RS,DAL,SF,H,35,22,0
2008-11-23,2008,R,RS,SF,DAL,A,22,35,0
2008-11-23,2008,R,RS,TB,DET,A,38,20,0
2008-11-23,2008,R,RS,DET,TB,H,20,38,0
2008-11-23,2008,R,RS,MIN,JAX,A,30,12,0
2008-11-23,2008,R,RS,JAX,MIN,H,12,30,0
2008-11-23,2008,R,RS,OAK,DEN,A,31,10,0
2008-11-23,2008,R,RS,DEN,OAK,H,10,31,0
2008-11-23,2008,R,RS,ATL,CAR,H,45,28,0
2008-11-23,2008,R,RS,CAR,ATL,A,28,45,0
2008-11-23,2008,R,RS,NYG,ARI,A,37,29,0
2008-11-23,2008,R,RS,ARI,NYG,H,29,37,0
2008-11-23,2008,R,RS,WAS,SEA,A,20,17,0
2008-11-23,2008,R,RS,SEA,WAS,H,17,20,0
2008-11-23,2008,R,RS,IND,SD,A,23,20,0
2008-11-23,2008,R,RS,SD,IND,H,20,23,0
2008-11-24,2008,R,RS,NO,GB,H,51,29,0
2008-11-24,2008,R,RS,GB,NO,A,29,51,0
2008-11-27,2008,R,RS,TEN,DET,A,47,10,0
2008-11-27,2008,R,RS,DET,TEN,H,10,47,0
2008-11-27,2008,R,RS,DAL,SEA,H,34,9,0
2008-11-27,2008,R,RS,SEA,DAL,A,9,34,0
2008-11-27,2008,R,RS,PHI,ARI,H,48,20,0
2008-11-27,2008,R,RS,ARI,PHI,A,20,48,0
2008-11-30,2008,R,RS,MIA,STL,A,16,12,0
2008-11-30,2008,R,RS,STL,MIA,H,12,16,0
2008-11-30,2008,R,RS,SF,BUF,A,10,3,0
2008-11-30,2008,R,RS,BUF,SF,H,3,10,0
2008-11-30,2008,R,RS,CAR,GB,A,35,31,0
2008-11-30,2008,R,RS,GB,CAR,H,31,35,0
2008-11-30,2008,R,RS,BAL,CIN,A,34,3,0
2008-11-30,2008,R,RS,CIN,BAL,H,3,34,0
2008-11-30,2008,R,RS,IND,CLE,A,10,6,0
2008-11-30,2008,R,RS,CLE,IND,H,6,10,0
2008-11-30,2008,R,RS,TB,NO,H,23,20,0
2008-11-30,2008,R,RS,NO,TB,A,20,23,0
2008-11-30,2008,R,RS,NYG,WAS,A,23,7,0
2008-11-30,2008,R,RS,WAS,NYG,H,7,23,0
2008-11-30,2008,R,RS,ATL,SD,A,22,16,0
2008-11-30,2008,R,RS,SD,ATL,H,16,22,0
2008-11-30,2008,R,RS,DEN,NYJ,A,34,17,0
2008-11-30,2008,R,RS,NYJ,DEN,H,17,34,0
2008-11-30,2008,R,RS,KC,OAK,A,20,13,0
2008-11-30,2008,R,RS,OAK,KC,H,13,20,0
2008-11-30,2008,R,RS,PIT,NE,A,33,10,0
2008-11-30,2008,R,RS,NE,PIT,H,10,33,0
2008-11-30,2008,R,RS,MIN,CHI,H,34,14,0
2008-11-30,2008,R,RS,CHI,MIN,A,14,34,0
2008-12-01,2008,R,RS,HOU,JAX,H,30,17,0
2008-12-01,2008,R,RS,JAX,HOU,A,17,30,0
2008-12-04,2008,R,RS,SD,OAK,H,34,7,0
2008-12-04,2008,R,RS,OAK,SD,A,7,34,0
2008-12-07,2008,R,RS,NO,ATL,H,29,25,0
2008-12-07,2008,R,RS,ATL,NO,A,25,29,0
2008-12-07,2008,R,RS,CHI,JAX,H,23,10,0
2008-12-07,2008,R,RS,JAX,CHI,A,10,23,0
2008-12-07,2008,R,RS,IND,CIN,H,35,3,0
2008-12-07,2008,R,RS,CIN,IND,A,3,35,0
2008-12-07,2008,R,RS,HOU,GB,A,24,21,0
2008-12-07,2008,R,RS,GB,HOU,H,21,24,0
2008-12-07,2008,R,RS,MIN,DET,A,20,16,0
2008-12-07,2008,R,RS,DET,MIN,H,16,20,0
2008-12-07,2008,R,RS,TEN,CLE,H,28,9,0
2008-12-07,2008,R,RS,CLE,TEN,A,9,28,0
2008-12-07,2008,R,RS,PHI,NYG,A,20,14,0
2008-12-07,2008,R,RS,NYG,PHI,H,14,20,0
2008-12-07,2008,R,RS,MIA,BUF,A,16,3,0
2008-12-07,2008,R,RS,BUF,MIA,H,3,16,0
2008-12-07,2008,R,RS,DEN,KC,H,24,17,0
2008-12-07,2008,R,RS,KC,DEN,A,17,24,0
2008-12-07,2008,R,RS,SF,NYJ,H,24,14,0
2008-12-07,2008,R,RS,NYJ,SF,A,14,24,0
2008-12-07,2008,R,RS,NE,SEA,A,24,21,0
2008-12-07,2008,R,RS,SEA,NE,H,21,24,0
2008-12-07,2008,R,RS,ARI,STL,H,34,10,0
2008-12-07,2008,R,RS,STL,ARI,A,10,34,0
2008-12-07,2008,R,RS,PIT,DAL,H,20,13,0
2008-12-07,2008,R,RS,DAL,PIT,A,13,20,0
2008-12-07,2008,R,RS,BAL,WAS,H,24,10,0
2008-12-07,2008,R,RS,WAS,BAL,A,10,24,0
2008-12-08,2008,R,RS,CAR,TB,H,38,23,0
2008-12-08,2008,R,RS,TB,CAR,A,23,38,0
2008-12-11,2008,R,RS,CHI,NO,H,27,24,1
2008-12-11,2008,R,RS,NO,CHI,A,24,27,1
2008-12-14,2008,R,RS,SD,KC,A,22,21,0
2008-12-14,2008,R,RS,KC,SD,H,21,22,0
2008-12-14,2008,R,RS,SEA,STL,A,23,20,0
2008-12-14,2008,R,RS,STL,SEA,H,20,23,0
2008-12-14,2008,R,RS,NYJ,BUF,H,31,27,0
2008-12-14,2008,R,RS,BUF,NYJ,A,27,31,0
2008-12-14,2008,R,RS,IND,DET,H,31,21,0
2008-12-14,2008,R,RS,DET,IND,A,21,31,0
2008-12-14,2008,R,RS,ATL,TB,H,13,10,1
2008-12-14,2008,R,RS,TB,ATL,A,10,13,1
2008-12-14,2008,R,RS,CIN,WAS,H,20,13,0
2008-12-14,2008,R,RS,WAS,CIN,A,13,20,0
2008-12-14,2008,R,RS,MIA,SF,H,14,9,0
2008-12-14,2008,R,RS,SF,MIA,A,9,14,0
2008-12-14,2008,R,RS,JAX,GB,H,20,16,0
2008-12-14,2008,R,RS,GB,JAX,A,16,20,0
2008-12-14,2008,R,RS,HOU,TEN,H,13,12,0
2008-12-14,2008,R,RS,TEN,HOU,A,12,13,0
2008-12-14,2008,R,RS,MIN,ARI,A,35,14,0
2008-12-14,2008,R,RS,ARI,MIN,H,14,35,0
2008-12-14,2008,R,RS,CAR,DEN,H,30,10,0
2008-12-14,2008,R,RS,DEN,CAR,A,10,30,0
2008-12-14,2008,R,RS,NE,OAK,A,49,26,0
2008-12-14,2008,R,RS,OAK,NE,H,26,49,0
2008-12-14,2008,R,RS,PIT,BAL,A,13,9,0
2008-12-14,2008,R,RS,BAL,PIT,H,9,13,0
2008-12-14,2008,R,RS,DAL,NYG,H,20,8,0
2008-12-14,2008,R,RS,NYG,DAL,A,8,20,0
2008-12-15,2008,R,RS,PHI,CLE,H,30,10,0
2008-12-15,2008,R,RS,CLE,PHI,A,10,30,0
2008-12-18,2008,R,RS,IND,JAX,A,31,24,0
2008-12-18,2008,R,RS,JAX,IND,H,24,31,0
2008-12-20,2008,R,RS,BAL,DAL,A,33,24,0
2008-12-20,2008,R,RS,DAL,BAL,H,24,33,0
2008-12-21,2008,R,RS,MIA,KC,A,38,31,0
2008-12-21,2008,R,RS,KC,MIA,H,31,38,0
2008-12-21,2008,R,RS,SF,STL,A,17,16,0
2008-12-21,2008,R,RS,STL,SF,H,16,17,0
2008-12-21,2008,R,RS,NE,ARI,H,47,7,0
