Week,Season,Type,Round,Team,Opponent,Conf,OppConf,Div,OppDiv,ConfG,DivG,HomeAway,PreGmRate,OppPreGmRate,ExpectedWin%,PointsFor,PointsAgainst,OT,MOV,Result,Accuracy,Test,MOVMult,POMult,Keff,RatingChange,PostGmRate,W,L,T
1,1997,R,RS,OAK,TEN,AFC,AFC,West,Central,1,0,A,1507.5257214055762,1501.1136164170357,0.430528697876369,21,24,1,-3,0.0,1,0.5630468887190542,0.3893459647498121,1.0,20.4,-3.419542069033967,1504.1061793365423,0,1,0
1,1997,R,RS,DEN,KC,AFC,AFC,West,West,1,1,H,1523.6613504391332,1499.427622637915,0.6120900058583987,19,3,0,16,1.0,1,0.4908759388872311,1.3791215161566233,1.0,22.44,12.00483943203445,1535.6661898711677,1,0,0
1,1997,R,RS,KC,DEN,AFC,AFC,West,West,1,1,A,1499.427622637915,1523.6613504391332,0.3879099941416013,3,19,0,-16,0.0,1,0.4908759388872311,1.3791215161566233,1.0,22.44,-12.00483943203445,1487.4227832058805,0,1,0
1,1997,R,RS,JAX,BAL,AFC,AFC,Central,Central,1,1,A,1502.1446421689948,1482.5770973293422,0.44918464429718996,28,27,0,1,1.0,0,0.8003212412587215,0.3979613826433143,1.0,22.44,4.918920717642634,1507.0635628866373,1,0,0
1,1997,R,RS,BAL,JAX,AFC,AFC,Central,Central,1,1,H,1482.5770973293422,1502.1446421689948,0.55081535570281,27,28,0,-1,0.0,0,0.8003212412587215,0.3979613826433143,1.0,22.44,-4.918920717642634,1477.6581766116997,0,1,0
1,1997,R,RS,NYJ,SEA,AFC,AFC,East,West,1,0,A,1462.7871443257982,1493.5341589765362,0.37904598613854873,41,3,0,38,1.0,0,0.9700977458023498,2.538706428637322,1.0,20.4,32.15896691631559,1494.9461112421138,1,0,0
1,1997,R,RS,SEA,NYJ,AFC,AFC,West,East,1,0,H,1493.5341589765362,1462.7871443257982,0.6209540138614512,3,41,0,-38,0.0,0,0.9700977458023496,2.538706428637322,1.0,20.4,-32.158966916315585,1461.3751920602206,0,1,0
1,1997,R,RS,TB,SF,NFC,NFC,Central,West,1,0,H,1487.6731442665225,1525.444123854989,0.5247742495241405,13,6,0,7,1.0,1,0.644787109773813,0.8166013917084188,1.0,20.4,7.916628187970998,1495.5897724544934,1,0,0
1,1997,R,RS,SF,TB,NFC,NFC,West,Central,1,0,A,1525.444123854989,1487.6731442665225,0.4752257504758594,6,13,0,-7,0.0,1,0.644787109773813,0.8166013917084188,1.0,20.4,-7.916628187970997,1517.527495667018,0,1,0
1,1997,R,RS,WAS,CAR,NFC,NFC,East,West,1,0,A,1510.1987141607506,1527.4687098129575,0.3974696312991741,24,10,0,14,1.0,0,0.9226367470536824,1.268640974892432,1.0,20.4,15.59365217275861,1525.792366333509,1,0,0
1,1997,R,RS,CAR,WAS,NFC,NFC,West,East,1,0,H,1527.4687098129575,1510.1987141607506,0.6025303687008259,10,24,0,-14,0.0,0,0.9226367470536824,1.268640974892432,1.0,20.4,-15.59365217275861,1511.875057640199,0,1,0
1,1997,R,RS,GB,CHI,NFC,NFC,Central,Central,1,1,H,1555.7059287676493,1494.3511775109323,0.6614565357890589,38,24,0,14,1.0,1,0.4133110031201323,1.2259921590213623,1.0,22.44,9.313758635780584,1565.01968740343,1,0,0
1,1997,R,RS,CHI,GB,NFC,NFC,Central,Central,1,1,A,1494.3511775109323,1555.7059287676493,0.33854346421094106,24,38,0,-14,0.0,1,0.4133110031201323,1.2259921590213623,1.0,22.44,-9.313758635780584,1485.0374188751516,0,1,0
2,1997,R,RS,CAR,ATL,NFC,NFC,West,West,1,1,A,1511.875057640199,1460.2387656898222,0.49515938623157524,9,6,0,3,1.0,0,0.7028755758548495,0.5368835542565075,1.0,22.44,6.082151581309962,1517.957209221509,1,0,0
2,1997,R,RS,ATL,CAR,NFC,NFC,West,West,1,1,H,1460.2387656898222,1511.875057640199,0.5048406137684247,6,9,0,-3,0.0,0,0.7028755758548493,0.5368835542565075,1.0,22.44,-6.082151581309962,1454.1566141085123,0,1,0
2,1997,R,RS,BUF,NYJ,AFC,AFC,East,East,1,1,A,1487.5138651107497,1494.9461112421138,0.4111075045094151,28,22,0,6,1.0,0,0.8889005305394583,0.768702270392469,1.0,22.44,10.158206481867698,1497.6720715926174,1,0,0
2,1997,R,RS,NYJ,BUF,AFC,AFC,East,East,1,1,H,1494.9461112421138,1487.5138651107497,0.588892495490585,22,28,0,-6,0.0,0,0.8889005305394584,0.768702270392469,1.0,22.44,-10.158206481867698,1484.7879047602462,0,1,0
2,1997,R,RS,MIN,CHI,NFC,NFC,Central,Central,1,1,A,1515.181401891214,1485.0374188751516,0.4642902182400947,27,24,0,3,1.0,0,0.7672454519359005,0.5458972803396062,1.0,22.44,6.562409989791422,1521.7438118810053,1,0,0
2,1997,R,RS,CHI,MIN,NFC,NFC,Central,Central,1,1,H,1485.0374188751516,1515.181401891214,0.5357097817599054,24,27,0,-3,0.0,0,0.7672454519359007,0.5458972803396062,1.0,22.44,-6.562409989791423,1478.4750088853602,0,1,0
2,1997,R,RS,BAL,CIN,AFC,AFC,Central,Central,1,1,H,1477.6581766116997,1508.2314642189988,0.5350950601968963,23,10,0,13,1.0,1,0.6253108652587948,1.196025109601063,1.0,22.44,12.477492306701937,1490.1356689184015,1,0,0
2,1997,R,RS,CIN,BAL,AFC,AFC,Central,Central,1,1,A,1508.2314642189988,1477.6581766116997,0.4649049398031036,10,23,0,-13,0.0,1,0.6253108652587946,1.196025109601063,1.0,22.44,-12.477492306701935,1495.753971912297,0,1,0
2,1997,R,RS,NE,IND,AFC,AFC,East,East,1,1,A,1543.301037733314,1487.105048076645,0.5017211606733731,31,6,0,25,1.0,1,0.6897107704396498,1.8347074677298107,1.0,22.44,20.514556164845402,1563.8155938981592,1,0,0
2,1997,R,RS,IND,NE,AFC,AFC,East,East,1,1,H,1487.105048076645,1543.301037733314,0.49827883932662687,6,31,0,-25,0.0,1,0.6897107704396498,1.8347074677298107,1.0,22.44,-20.514556164845402,1466.5904919117997,0,1,0
2,1997,R,RS,TB,DET,NFC,NFC,Central,Central,1,1,A,1495.5897724544934,1491.5148110008656,0.42723333863715823,24,17,0,7,1.0,0,0.8504249545001167,0.8385428355213522,1.0,22.44,10.77769369418547,1506.367466148679,1,0,0
2,1997,R,RS,DET,TB,NFC,NFC,Central,Central,1,1,H,1491.5148110008656,1495.5897724544934,0.5727666613628418,17,24,0,-7,0.0,0,0.8504249545001168,0.8385428355213522,1.0,22.44,-10.777693694185471,1480.7371173066801,0,1,0
2,1997,R,RS,MIA,TEN,AFC,AFC,East,Central,1,0,H,1508.0662331548497,1504.5331584860696,0.5834478630105597,16,13,1,3,1.0,1,0.5388001834146618,0.3902401883327736,1.0,20.4,3.3161298415392406,1511.382362996389,1,0,0
2,1997,R,RS,TEN,MIA,AFC,AFC,Central,East,1,0,A,1504.5331584860696,1508.0662331548497,0.41655213698944027,13,16,1,-3,0.0,1,0.5388001834146618,0.3902401883327736,1.0,20.4,-3.3161298415392406,1501.2170286445303,0,1,0
2,1997,R,RS,SD,NO,AFC,NFC,West,West,0,0,A,1473.5792856627427,1457.9604248842197,0.44356745574029194,20,6,0,14,1.0,0,0.8129053901730905,1.2702960524365048,1.0,20.0,14.136681288406157,1487.7159669511489,1,0,0
2,1997,R,RS,NO,SD,NFC,AFC,West,West,0,0,H,1457.9604248842197,1473.5792856627427,0.5564325442597081,6,20,0,-14,0.0,0,0.8129053901730907,1.2702960524365048,1.0,20.0,-14.136681288406159,1443.8237435958135,0,1,0
2,1997,R,RS,PIT,WAS,AFC,NFC,Central,East,0,0,H,1486.4332360115004,1525.792366333509,0.5224938273931571,14,13,0,1,1.0,1,0.6491421088145654,0.3918526992377105,1.0,20.0,3.7422416527731897,1490.1754776642736,1,0,0
2,1997,R,RS,WAS,PIT,NFC,AFC,East,Central,0,0,A,1525.792366333509,1486.4332360115004,0.4775061726068429,13,14,0,-1,0.0,1,0.6491421088145654,0.3918526992377105,1.0,20.0,-3.7422416527731897,1522.050124680736,0,1,0
2,1997,R,RS,SF,STL,NFC,NFC,West,West,1,1,A,1517.527495667018,1496.8119028136498,0.4508202965593679,15,12,0,3,1.0,0,0.7966864744064197,0.5499477008874787,1.0,22.44,6.777331386911093,1524.304827053929,1,0,0
2,1997,R,RS,STL,SF,NFC,NFC,West,West,1,1,H,1496.8119028136498,1517.527495667018,0.549179703440632,12,15,0,-3,0.0,0,0.7966864744064196,0.5499477008874787,1.0,22.44,-6.777331386911093,1490.0345714267387,0,1,0
2,1997,R,RS,DEN,SEA,AFC,AFC,West,West,1,1,A,1535.6661898711677,1461.3751920602206,0.5277334834080527,35,14,0,21,1.0,1,0.6391638889858838,1.599684424042313,1.0,22.44,16.95291264481399,1552.6191025159817,1,0,0
2,1997,R,RS,SEA,DEN,AFC,AFC,West,West,1,1,H,1461.3751920602206,1535.6661898711677,0.47226651659194735,14,35,0,-21,0.0,1,0.6391638889858838,1.599684424042313,1.0,22.44,-16.95291264481399,1444.4222794154066,0,1,0
2,1997,R,RS,PHI,GB,NFC,NFC,East,Central,1,0,H,1492.3421061834645,1565.01968740343,0.47458184594310615,10,9,0,1,1.0,0,0.7453211869908207,0.38198186971420606,1.0,20.4,4.094284260916157,1496.4363904443805,1,0,0
2,1997,R,RS,GB,PHI,NFC,NFC,Central,East,1,0,A,1565.01968740343,1492.3421061834645,0.5254181540568938,9,10,0,-1,0.0,0,0.7453211869908207,0.38198186971420606,1.0,20.4,-4.094284260916157,1560.925403142514,0,1,0
2,1997,R,RS,JAX,NYG,AFC,NFC,Central,East,0,0,H,1507.0635628866373,1501.707854776874,0.5859955284797187,40,13,0,27,1.0,1,0.5344431200149223,2.0173393120375738,1.0,20.0,16.703749915144073,1523.7673128017814,1,0,0
2,1997,R,RS,NYG,JAX,NFC,AFC,East,Central,0,0,A,1501.707854776874,1507.0635628866373,0.41400447152028125,13,40,0,-27,0.0,1,0.5344431200149223,2.0173393120375738,1.0,20.0,-16.70374991514407,1485.00410486173,0,1,0
2,1997,R,RS,ARI,DAL,NFC,NFC,East,East,1,1,H,1479.1043792176115,1537.2950314993454,0.4954084113391997,25,22,1,3,1.0,0,0.702372783186884,0.3739355439414615,1.0,22.44,4.234085345108208,1483.3384645627198,1,0,0
2,1997,R,RS,DAL,ARI,NFC,NFC,East,East,1,1,A,1537.2950314993454,1479.1043792176115,0.5045915886608002,22,25,1,-3,0.0,0,0.7023727831868839,0.3739355439414615,1.0,22.44,-4.234085345108207,1533.0609461542372,0,1,0
2,1997,R,RS,KC,OAK,AFC,AFC,West,West,1,1,A,1487.4227832058805,1504.1061793365423,0.3982785972985497,28,27,0,1,1.0,0,0.9206035253662417,0.3988675126292958,1.0,22.44,5.385759754653633,1492.8085429605342,1,0,0
2,1997,R,RS,OAK,KC,AFC,AFC,West,West,1,1,H,1504.1061793365423,1487.4227832058805,0.6017214027014502,27,28,0,-1,0.0,0,0.9206035253662415,0.3988675126292958,1.0,22.44,-5.385759754653632,1498.7204195818886,0,1,0
3,1997,R,RS,OAK,ATL,AFC,NFC,West,West,0,0,A,1498.7204195818886,1454.1566141085123,0.4849856241785151,36,31,0,5,1.0,0,0.7236360293529941,0.6795122316845541,1.0,20.0,6.999171357281697,1505.7195909391703,1,0,0
3,1997,R,RS,ATL,OAK,NFC,AFC,West,West,0,0,H,1454.1566141085123,1498.7204195818886,0.5150143758214849,31,36,0,-5,0.0,0,0.7236360293529941,0.6795122316845541,1.0,20.0,-6.999171357281697,1447.1574427512305,0,1,0
3,1997,R,RS,KC,BUF,AFC,AFC,West,East,1,0,H,1492.8085429605342,1497.6720715926174,0.5716554926820899,22,16,0,6,1.0,1,0.5592187545699441,0.7702758112027964,1.0,20.4,6.730845622110733,1499.539388582645,1,0,0
3,1997,R,RS,BUF,KC,AFC,AFC,East,West,1,0,A,1497.6720715926174,1492.8085429605342,0.42834450731791013,16,22,0,-6,0.0,1,0.5592187545699443,0.7702758112027964,1.0,20.4,-6.730845622110734,1490.9412259705066,0,1,0
3,1997,R,RS,DET,CHI,NFC,NFC,Central,Central,1,1,A,1480.7371173066801,1478.4750088853602,0.4246816507045861,32,7,0,25,1.0,0,0.8564154479068928,1.9137267832554508,1.0,22.44,24.70648788572464,1505.443605192405,1,0,0
3,1997,R,RS,CHI,DET,NFC,NFC,Central,Central,1,1,H,1478.4750088853602,1480.7371173066801,0.5753183492954139,7,32,0,-25,0.0,0,0.8564154479068928,1.9137267832554508,1.0,22.44,-24.70648788572464,1453.7685209996357,0,1,0
3,1997,R,RS,WAS,ARI,NFC,NFC,East,East,1,1,H,1522.050124680736,1483.3384645627198,0.6316839244593321,19,13,0,6,1.0,1,0.45936612946313543,0.7500444454559867,1.0,22.44,6.19912689360919,1528.2492515743452,1,0,0
3,1997,R,RS,ARI,WAS,NFC,NFC,East,East,1,1,A,1483.3384645627198,1522.050124680736,0.3683160755406679,13,19,1,-6,0.0,1,0.45936612946313543,0.5250311118191906,1.0,22.44,-4.339388825526433,1478.9990757371934,0,1,0
3,1997,R,RS,GB,MIA,NFC,AFC,Central,East,0,0,H,1560.925403142514,1511.382362996389,0.6460675786696809,23,18,0,5,1.0,1,0.4368511697270999,0.6769086619988745,1.0,20.0,4.7915984352145635,1565.7170015777285,1,0,0
3,1997,R,RS,MIA,GB,AFC,NFC,East,Central,0,0,A,1511.382362996389,1560.925403142514,0.35393242133031916,18,23,0,-5,0.0,1,0.4368511697271001,0.6769086619988745,1.0,20.0,-4.791598435214564,1506.5907645611744,0,1,0
3,1997,R,RS,TB,MIN,NFC,NFC,Central,Central,1,1,A,1506.367466148679,1521.7438118810053,0.40008311407375147,28,14,0,14,1.0,0,0.9160829682741279,1.270539510366534,1.0,22.44,17.104174309980092,1523.471640458659,1,0,0
3,1997,R,RS,MIN,TB,NFC,NFC,Central,Central,1,1,H,1521.7438118810053,1506.367466148679,0.5999168859262486,14,28,0,-14,0.0,0,0.916082968274128,1.270539510366534,1.0,22.44,-17.104174309980092,1504.639637571025,0,1,0
3,1997,R,RS,BAL,NYG,AFC,NFC,Central,East,0,0,A,1490.1356689184015,1485.00410486173,0.4287223607821154,24,23,0,1,1.0,0,0.8469457472280495,0.4025385624679052,1.0,20.0,4.599225593216517,1494.734894511618,1,0,0
3,1997,R,RS,NYG,BAL,NFC,AFC,East,Central,0,0,H,1485.00410486173,1490.1356689184015,0.5712776392178847,23,24,0,-1,0.0,0,0.8469457472280496,0.4025385624679052,1.0,20.0,-4.599225593216517,1480.4048792685135,0,1,0
3,1997,R,RS,CAR,SD,NFC,AFC,West,West,0,0,A,1517.957209221509,1487.7159669511489,0.46442947439990206,26,7,0,19,1.0,0,0.7669455634723423,1.5434589400529364,1.0,20.0,16.532622315326424,1534.4898315368355,1,0,0
3,1997,R,RS,SD,CAR,AFC,NFC,West,West,0,0,H,1487.7159669511489,1517.957209221509,0.5355705256000979,7,26,0,-19,0.0,0,0.7669455634723422,1.5434589400529364,1.0,20.0,-16.53262231532642,1471.1833446358223,0,1,0
3,1997,R,RS,SEA,IND,AFC,AFC,West,East,1,0,A,1444.4222794154066,1466.5904919117997,0.39073685507421535,31,3,0,28,1.0,0,0.939720950491527,2.0435890405751094,1.0,20.4,25.39970311025182,1469.8219825256583,1,0,0
3,1997,R,RS,IND,SEA,AFC,AFC,East,West,1,0,H,1466.5904919117997,1444.4222794154066,0.6092631449257846,3,31,0,-28,0.0,0,0.9397209504915269,2.0435890405751094,1.0,20.4,-25.39970311025182,1441.190788801548,0,1,0
3,1997,R,RS,DEN,STL,AFC,NFC,West,West,0,0,H,1552.6191025159817,1490.0345714267387,0.6630399731645014,35,14,0,21,1.0,1,0.4109199992645524,1.6139514308763334,1.0,20.0,10.876742349185616,1563.4958448651673,1,0,0
3,1997,R,RS,STL,DEN,NFC,AFC,West,West,0,0,A,1490.0345714267387,1552.6191025159817,0.33696002683549864,14,35,0,-21,0.0,1,0.4109199992645524,1.6139514308763334,1.0,20.0,-10.876742349185616,1479.157829077553,0,1,0
3,1997,R,RS,SF,NO,NFC,NFC,West,West,1,1,H,1524.304827053929,1443.8237435958135,0.6856567955916032,33,7,0,26,1.0,1,0.3773780744184627,1.8525009685934706,1.0,22.44,13.067285273901696,1537.3721123278308,1,0,0
3,1997,R,RS,NO,SF,NFC,NFC,West,West,1,1,A,1443.8237435958135,1524.304827053929,0.3143432044083968,7,33,0,-26,0.0,1,0.3773780744184627,1.8525009685934706,1.0,22.44,-13.067285273901696,1430.7564583219119,0,1,0
3,1997,R,RS,NE,NYJ,AFC,AFC,East,East,1,1,H,1563.8155938981592,1484.7879047602462,0.6838507754671431,27,24,1,3,1.0,1,0.3800155496826482,0.36807283033916044,1.0,22.44,2.6112516909821353,1566.4268455891413,1,0,0
3,1997,R,RS,NYJ,NE,AFC,AFC,East,East,1,1,A,1484.7879047602462,1563.8155938981592,0.31614922453285677,24,27,1,-3,0.0,1,0.38001554968264806,0.36807283033916044,1.0,22.44,-2.6112516909821344,1482.1766530692641,0,1,0
3,1997,R,RS,DAL,PHI,NFC,NFC,East,East,1,1,H,1533.0609461542372,1496.4363904443805,0.6288842806607554,21,20,0,1,1.0,1,0.46380801271921157,0.3926855377206101,1.0,22.44,3.2702210490709835,1536.3311672033083,1,0,0
3,1997,R,RS,PHI,DAL,NFC,NFC,East,East,1,1,A,1496.4363904443805,1533.0609461542372,0.3711157193392446,20,21,0,-1,0.0,1,0.46380801271921157,0.3926855377206101,1.0,22.44,-3.2702210490709835,1493.1661693953095,0,1,0
4,1997,R,RS,BAL,TEN,AFC,AFC,Central,Central,1,1,A,1494.734894511618,1501.2170286445303,0.41243224874169615,36,10,0,26,1.0,0,0.8856833321718425,1.9616017043507985,1.0,22.44,25.863758367384346,1520.5986528790024,1,0,0
4,1997,R,RS,TEN,BAL,AFC,AFC,Central,Central,1,1,H,1501.2170286445303,1494.734894511618,0.5875677512583038,10,36,0,-26,0.0,0,0.8856833321718425,1.9616017043507985,1.0,22.44,-25.863758367384346,1475.3532702771458,0,1,0
4,1997,R,RS,KC,CAR,AFC,NFC,West,West,0,0,A,1499.539388582645,1534.4898315368355,0.3733676596726217,35,14,0,21,1.0,0,0.9851916620361744,1.6486609998959698,1.0,20.0,20.662086015425743,1520.2014745980707,1,0,0
4,1997,R,RS,CAR,KC,NFC,AFC,West,West,0,0,H,1534.4898315368355,1499.539388582645,0.6266323403273782,14,35,0,-21,0.0,0,0.9851916620361743,1.6486609998959698,1.0,20.0,-20.66208601542574,1513.8277455214097,0,1,0
4,1997,R,RS,NE,CHI,AFC,NFC,East,Central,0,0,H,1566.4268455891413,1453.7685209996357,0.7241455221820257,31,3,0,28,1.0,1,0.3227629093047239,1.9078803320772506,1.0,20.0,10.52594665488707,1576.9527922440284,1,0,0
4,1997,R,RS,CHI,NE,NFC,AFC,Central,East,0,0,A,1453.7685209996357,1566.4268455891413,0.2758544778179744,3,31,0,-28,0.0,1,0.3227629093047239,1.9078803320772506,1.0,20.0,-10.525946654887072,1443.2425743447486,0,1,0
4,1997,R,RS,NO,DET,NFC,NFC,West,Central,1,0,H,1430.7564583219119,1505.443605192405,0.471698202430273,35,17,0,18,1.0,0,0.7514158995317602,1.4371790007993483,1.0,20.4,15.488990690855902,1446.2454490127677,1,0,0
4,1997,R,RS,DET,NO,NFC,NFC,Central,West,1,0,A,1505.443605192405,1430.7564583219119,0.5283017975697271,17,35,0,-18,0.0,0,0.7514158995317604,1.4371790007993483,1.0,20.4,-15.488990690855902,1489.954614501549,0,1,0
4,1997,R,RS,GB,MIN,NFC,NFC,Central,Central,1,1,H,1565.7170015777285,1504.639637571025,0.6610988762393557,38,32,0,6,1.0,1,0.4138518644786346,0.7372494171602062,1.0,22.44,5.606738479910115,1571.3237400576386,1,0,0
4,1997,R,RS,MIN,GB,NFC,NFC,Central,Central,1,1,A,1504.639637571025,1565.7170015777285,0.33890112376064424,32,38,0,-6,0.0,1,0.4138518644786346,0.7372494171602062,1.0,22.44,-5.606738479910114,1499.032899091115,0,1,0
4,1997,R,RS,NYJ,OAK,AFC,AFC,East,West,1,0,H,1482.1766530692641,1505.7195909391703,0.5451470527136756,23,22,0,1,1.0,1,0.6066996992211826,0.3967191372035835,1.0,20.4,3.681156923559528,1485.8578099928236,1,0,0
4,1997,R,RS,OAK,NYJ,AFC,AFC,West,East,1,0,A,1505.7195909391703,1482.1766530692641,0.4548529472863244,22,23,0,-1,0.0,1,0.6066996992211826,0.3967191372035835,1.0,20.4,-3.681156923559528,1502.0384340156108,0,1,0
4,1997,R,RS,DEN,CIN,AFC,AFC,West,Central,1,0,H,1563.4958448651673,1495.753971912297,0.6696403831045524,38,20,0,18,1.0,1,0.4010144523294774,1.4447537785567246,1.0,20.4,9.736681417761895,1573.2325262829293,1,0,0
4,1997,R,RS,CIN,DEN,AFC,AFC,Central,West,1,0,A,1495.753971912297,1563.4958448651673,0.3303596168954475,20,38,0,-18,0.0,1,0.40101445232947724,1.4447537785567246,1.0,20.4,-9.736681417761893,1486.017290494535,0,1,0
4,1997,R,RS,SF,ATL,NFC,NFC,West,West,1,1,H,1537.3721123278308,1447.1574427512305,0.6976058234314261,34,7,0,27,1.0,1,0.36010105861339964,1.8896065518822072,1.0,22.44,12.82235102809985,1550.1944633559306,1,0,0
4,1997,R,RS,ATL,SF,NFC,NFC,West,West,1,1,A,1447.1574427512305,1537.3721123278308,0.302394176568574,7,34,0,-27,0.0,1,0.3601010586133998,1.8896065518822072,1.0,22.44,-12.822351028099854,1434.3350917231307,0,1,0
4,1997,R,RS,BUF,IND,AFC,AFC,East,East,1,1,H,1490.9412259705066,1441.190788801548,0.6463405271810585,37,35,0,2,1.0,1,0.43642878222550496,0.46469155600386436,1.0,22.44,3.6878472869509724,1494.6290732574575,1,0,0
4,1997,R,RS,IND,BUF,AFC,AFC,East,East,1,1,A,1441.190788801548,1490.9412259705066,0.35365947281894144,35,37,0,-2,0.0,1,0.43642878222550496,0.46469155600386436,1.0,22.44,-3.687847286950972,1437.502941514597,0,1,0
4,1997,R,RS,STL,NYG,NFC,NFC,West,East,1,0,H,1479.157829077553,1480.4048792685135,0.5767453561276008,13,3,0,10,1.0,1,0.5503544337550534,1.036717345421066,1.0,20.4,8.95142678898366,1488.1092558665366,1,0,0
4,1997,R,RS,NYG,STL,NFC,NFC,East,West,1,0,A,1480.4048792685135,1479.157829077553,0.4232546438723992,3,13,0,-10,0.0,1,0.5503544337550534,1.036717345421066,1.0,20.4,-8.95142678898366,1471.45345247953,0,1,0
4,1997,R,RS,SEA,SD,AFC,AFC,West,West,1,1,H,1469.8219825256583,1471.1833446358223,0.5765847156565643,26,22,0,4,1.0,1,0.5506330018354414,0.6317488213802613,1.0,22.44,6.002522877452658,1475.824505403111,1,0,0
4,1997,R,RS,SD,SEA,AFC,AFC,West,West,1,1,A,1471.1833446358223,1469.8219825256583,0.4234152843434357,22,26,0,-4,0.0,1,0.5506330018354416,0.6317488213802613,1.0,22.44,-6.002522877452658,1465.1808217583696,0,1,0
