--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Wk,Date,Time,Day,Winner,Pts,,Loser,Pts,Notes
630,11,Nov 6 2021,3:30 PM,Sat,Purdue,40,,(5) Michigan State,29,
631,11,Nov 6 2021,3:30 PM,Sat,Rhode Island,35,@,Massachusetts,22,
632,11,Nov 6 2021,11:00 PM,Sat,San Diego State,17,@,Hawaii,10,
633,11,Nov 6 2021,7:30 PM,Sat,South Carolina,40,,Florida,17,
634,11,Nov 6 2021,7:00 PM,Sat,Tennessee,45,@,(18) Kentucky,42,
635,11,Nov 6 2021,3:30 PM,Sat,(13) Texas A&M,20,,(12) Auburn,3,
636,11,Nov 6 2021,3:30 PM,Sat,Texas Christian,30,,(14) Baylor,28,
637,11,Nov 6 2021,3:00 PM,Sat,Texas State,27,,Louisiana-Monroe,19,
638,11,Nov 6 2021,10:15 PM,Sat,(16) Texas-San Antonio,44,@,Texas-El Paso,23,
639,11,Nov 6 2021,3:30 PM,Sat,Troy,31,,South Alabama,24,
640,11,Nov 6 2021,4:00 PM,Sat,Utah State,35,@,New Mexico State,13,
641,11,Nov 6 2021,3:30 PM,Sat,Western Kentucky,48,,Middle Tennessee State,21,
642,11,Nov 6 2021,3:30 PM,Sat,Wisconsin,52,@,Rutgers,3,
643,11,Nov 6 2021,3:30 PM,Sat,Wyoming,31,,Colorado State,17,
644,12,Nov 9 2021,7:00 PM,Tue,Miami (OH),45,,Buffalo,18,
645,12,Nov 9 2021,8:00 PM,Tue,Ohio,34,@,Eastern Michigan,26,
646,12,Nov 9 2021,7:00 PM,Tue,Western Michigan,45,,Akron,40,
647,12,Nov 10 2021,8:00 PM,Wed,Central Michigan,54,,Kent State,30,
648,12,Nov 10 2021,7:00 PM,Wed,Northern Illinois,30,,Ball State,29,
649,12,Nov 10 2021,7:00 PM,Wed,Toledo,49,@,Bowling Green,17,
650,12,Nov 11 2021,7:30 PM,Thu,(25) Pittsburgh,30,,North Carolina,23,
651,12,Nov 12 2021,9:00 PM,Fri,Boise State,23,,Wyoming,13,
652,12,Nov 12 2021,6:00 PM,Fri,(2) Cincinnati,45,@,South Florida,28,
653,12,Nov 13 2021,7:00 PM,Sat,Air Force,35,@,Colorado State,21,
654,12,Nov 13 2021,12:00 PM,Sat,(3) Alabama,59,,New Mexico State,3,
655,12,Nov 13 2021,3:30 PM,Sat,Alabama-Birmingham,21,@,Marshall,14,
656,12,Nov 13 2021,2:30 PM,Sat,Appalachian State,31,,South Alabama,7,
657,12,Nov 13 2021,7:00 PM,Sat,Arizona State,35,@,Washington,30,
658,12,Nov 13 2021,7:30 PM,Sat,Arkansas,16,@,Louisiana State,13,
659,12,Nov 13 2021,5:00 PM,Sat,Arkansas State,27,@,Louisiana-Monroe,24,
660,12,Nov 13 2021,12:00 PM,Sat,Army,63,,Bucknell,10,
661,12,Nov 13 2021,12:00 PM,Sat,(18) Baylor,27,,(4) Oklahoma,14,
662,12,Nov 13 2021,3:30 PM,Sat,Boston College,41,@,Georgia Tech,30,
663,12,Nov 13 2021,12:00 PM,Sat,Clemson,44,,Connecticut,7,
664,12,Nov 13 2021,12:00 PM,Sat,East Carolina,30,@,Memphis,29,
665,12,Nov 13 2021,12:00 PM,Sat,Florida,70,,Samford,52,
666,12,Nov 13 2021,3:30 PM,Sat,Florida State,31,,Miami (FL),28,
667,12,Nov 13 2021,7:00 PM,Sat,Fresno State,34,,New Mexico,7,
668,12,Nov 13 2021,3:30 PM,Sat,(1) Georgia,41,@,Tennessee,17,
669,12,Nov 13 2021,3:00 PM,Sat,Georgia Southern,38,@,Texas State,30,
670,12,Nov 13 2021,2:00 PM,Sat,Georgia State,42,@,(22) Coastal Carolina,40,
671,12,Nov 13 2021,12:00 PM,Sat,(17) Houston,37,@,Temple,8,
672,12,Nov 13 2021,3:30 PM,Sat,(19) Iowa,27,,Minnesota,22,
673,12,Nov 13 2021,7:30 PM,Sat,Kansas,57,@,Texas,56,
674,12,Nov 13 2021,12:00 PM,Sat,Kansas State,34,,West Virginia,17,
675,12,Nov 13 2021,7:00 PM,Sat,Kentucky,34,@,Vanderbilt,17,
676,12,Nov 13 2021,3:30 PM,Sat,(24) Louisiana,35,@,Troy,21,
677,12,Nov 13 2021,3:30 PM,Sat,Louisiana Tech,42,,Charlotte,32,
678,12,Nov 13 2021,12:00 PM,Sat,Louisville,41,,Syracuse,3,
679,12,Nov 13 2021,12:00 PM,Sat,Maine,35,@,Massachusetts,10,
680,12,Nov 13 2021,12:00 PM,Sat,(9) Michigan,21,@,(23) Penn State,17,
681,12,Nov 13 2021,4:00 PM,Sat,(8) Michigan State,40,,Maryland,21,
682,12,Nov 13 2021,3:30 PM,Sat,Middle Tennessee State,50,,Florida International,10,
683,12,Nov 13 2021,7:00 PM,Sat,(12) Mississippi,29,,(11) Texas A&M,19,
684,12,Nov 13 2021,12:00 PM,Sat,Mississippi State,43,@,(16) Auburn,34,
685,12,Nov 13 2021,4:00 PM,Sat,Missouri,31,,South Carolina,28,
686,12,Nov 13 2021,4:00 PM,Sat,Nevada-Las Vegas,27,,Hawaii,13,
687,12,Nov 13 2021,4:00 PM,Sat,North Texas,20,,Texas-El Paso,17,
688,12,Nov 13 2021,7:30 PM,Sat,(7) Notre Dame,28,@,Virginia,3,
689,12,Nov 13 2021,3:30 PM,Sat,(6) Ohio State,59,,Purdue,31,
690,12,Nov 13 2021,8:00 PM,Sat,(10) Oklahoma State,63,,Texas Christian,17,
691,12,Nov 13 2021,3:30 PM,Sat,Old Dominion,30,,Florida Atlantic,16,
692,12,Nov 13 2021,10:30 PM,Sat,(5) Oregon,38,,Washington State,24,
693,12,Nov 13 2021,5:30 PM,Sat,Oregon State,35,,Stanford,14,
694,12,Nov 13 2021,12:00 PM,Sat,Rutgers,38,@,Indiana,3,
695,12,Nov 13 2021,10:30 PM,Sat,San Diego State,23,,Nevada,21,
696,12,Nov 13 2021,12:00 PM,Sat,Southern Methodist,55,,Central Florida,28,
697,12,Nov 13 2021,3:30 PM,Sat,Texas Tech,41,,Iowa State,38,
698,12,Nov 13 2021,3:30 PM,Sat,(15) Texas-San Antonio,27,,Southern Mississippi,17,
699,12,Nov 13 2021,4:00 PM,Sat,Tulsa,20,@,Tulane,13,
700,12,Nov 13 2021,9:00 PM,Sat,UCLA,44,,Colorado,20,
701,12,Nov 13 2021,2:00 PM,Sat,Utah,38,@,Arizona,29,
702,12,Nov 13 2021,10:30 PM,Sat,Utah State,48,@,San Jose State,17,
703,12,Nov 13 2021,3:30 PM,Sat,Virginia Tech,48,,Duke,17,
704,12,Nov 13 2021,7:30 PM,Sat,(13) Wake Forest,45,,(21) North Carolina State,42,
705,12,Nov 13 2021,2:00 PM,Sat,Western Kentucky,42,@,Rice,21,
706,12,Nov 13 2021,12:00 PM,Sat,(20) Wisconsin,35,,Northwestern,7,
707,13,Nov 16 2021,7:30 PM,Tue,Eastern Michigan,22,,Western Michigan,21,
708,13,Nov 16 2021,8:00 PM,Tue,Miami (OH),34,,Bowling Green,7,
709,13,Nov 16 2021,7:00 PM,Tue,Toledo,35,@,Ohio,23,
710,13,Nov 17 2021,7:00 PM,Wed,Central Michigan,37,@,Ball State,17,
711,13,Nov 17 2021,7:00 PM,Wed,Northern Illinois,33,@,Buffalo,27,
712,13,Nov 18 2021,7:30 PM,Thu,Louisville,62,@,Duke,22,
713,13,Nov 19 2021,9:00 PM,Fri,Air Force,41,@,Nevada,39,
714,13,Nov 19 2021,9:00 PM,Fri,(17) Houston,31,,Memphis,13,
715,13,Nov 19 2021,11:30 PM,Fri,(23) San Diego State,28,@,Nevada-Las Vegas,20,
716,13,Nov 19 2021,8:00 PM,Fri,Southern Mississippi,35,@,Louisiana Tech,19,
717,13,Nov 19 2021,9:00 PM,Fri,Washington State,44,,Arizona,18,
718,13,Nov 20 2021,3:30 PM,Sat,(2) Alabama,42,,(21) Arkansas,35,
719,13,Nov 20 2021,3:30 PM,Sat,Appalachian State,45,@,Troy,7,
720,13,Nov 20 2021,12:00 PM,Sat,Army,33,,Massachusetts,17,
721,13,Nov 20 2021,5:30 PM,Sat,(11) Baylor,20,@,Kansas State,10,
722,13,Nov 20 2021,9:00 PM,Sat,Boise State,37,,New Mexico,0,
723,13,Nov 20 2021,4:00 PM,Sat,(14) Brigham Young,34,@,Georgia Southern,17,
724,13,Nov 20 2021,7:00 PM,Sat,California,41,@,Stanford,11,
725,13,Nov 20 2021,4:00 PM,Sat,Central Florida,49,,Connecticut,17,
726,13,Nov 20 2021,3:30 PM,Sat,(3) Cincinnati,48,,Southern Methodist,14,
727,13,Nov 20 2021,12:00 PM,Sat,Clemson,48,,(13) Wake Forest,27,
728,13,Nov 20 2021,1:00 PM,Sat,Coastal Carolina,35,,Texas State,21,
729,13,Nov 20 2021,3:00 PM,Sat,Colorado,20,,Washington,17,
730,13,Nov 20 2021,3:30 PM,Sat,East Carolina,38,@,Navy,35,
731,13,Nov 20 2021,12:00 PM,Sat,Florida State,26,@,Boston College,23,
732,13,Nov 20 2021,12:00 PM,Sat,(1) Georgia,56,,Charleston Southern,7,
733,13,Nov 20 2021,2:00 PM,Sat,Georgia State,28,,Arkansas State,20,
734,13,Nov 20 2021,11:00 PM,Sat,Hawaii,50,,Colorado State,45,
735,13,Nov 20 2021,2:00 PM,Sat,(18) Iowa,33,,Illinois,23,
736,13,Nov 20 2021,12:00 PM,Sat,Kent State,38,@,Akron,0,
737,13,Nov 20 2021,12:00 PM,Sat,Kentucky,56,,New Mexico State,16,
738,13,Nov 20 2021,4:00 PM,Sat,(22) Louisiana,42,@,Liberty,14,
739,13,Nov 20 2021,9:00 PM,Sat,Louisiana State,27,,Louisiana-Monroe,14,
740,13,Nov 20 2021,3:30 PM,Sat,Marshall,49,@,Charlotte,28,
741,13,Nov 20 2021,7:30 PM,Sat,Miami (FL),38,,Virginia Tech,26,
742,13,Nov 20 2021,3:30 PM,Sat,(8) Michigan,59,@,Maryland,18,
743,13,Nov 20 2021,3:30 PM,Sat,Minnesota,35,@,Indiana,14,
744,13,Nov 20 2021,7:30 PM,Sat,(10) Mississippi,31,,Vanderbilt,17,
745,13,Nov 20 2021,12:00 PM,Sat,Mississippi State,55,,Tennessee State,10,
746,13,Nov 20 2021,4:00 PM,Sat,Missouri,24,,Florida,23,
747,13,Nov 20 2021,12:00 PM,Sat,North Carolina,34,,Wofford,14,
748,13,Nov 20 2021,4:00 PM,Sat,(25) North Carolina State,41,,Syracuse,17,
749,13,Nov 20 2021,7:00 PM,Sat,North Texas,49,@,Florida International,7,
750,13,Nov 20 2021,2:30 PM,Sat,(6) Notre Dame,55,,Georgia Tech,0,
751,13,Nov 20 2021,12:00 PM,Sat,(5) Ohio State,56,,(7) Michigan State,7,
752,13,Nov 20 2021,12:00 PM,Sat,(12) Oklahoma,28,,Iowa State,21,
753,13,Nov 20 2021,8:00 PM,Sat,(9) Oklahoma State,23,@,Texas Tech,0,
754,13,Nov 20 2021,3:30 PM,Sat,Old Dominion,24,@,Middle Tennessee State,17,
755,13,Nov 20 2021,10:30 PM,Sat,Oregon State,24,,Arizona State,10,
756,13,Nov 20 2021,12:00 PM,Sat,Penn State,28,,Rutgers,0,
757,13,Nov 20 2021,3:30 PM,Sat,(20) Pittsburgh,48,,Virginia,38,
758,13,Nov 20 2021,12:00 PM,Sat,Purdue,32,N,Northwestern,14,Wrigley Field - Chicago Illinois
759,13,Nov 20 2021,7:00 PM,Sat,South Carolina,21,,Auburn,17,
760,13,Nov 20 2021,7:30 PM,Sat,Tennessee,60,,South Alabama,14,
761,13,Nov 20 2021,12:00 PM,Sat,(16) Texas A&M,52,,Prairie View A&M,3,
762,13,Nov 20 2021,4:00 PM,Sat,Texas Christian,31,,Kansas,28,
763,13,Nov 20 2021,4:00 PM,Sat,Texas-El Paso,38,,Rice,28,
764,13,Nov 20 2021,3:30 PM,Sat,(15) Texas-San Antonio,34,,Alabama-Birmingham,31,
765,13,Nov 20 2021,12:00 PM,Sat,Tulane,45,,South Florida,14,
766,13,Nov 20 2021,4:00 PM,Sat,Tulsa,44,,Temple,10,
767,13,Nov 20 2021,4:00 PM,Sat,UCLA,62,@,Southern California,33,
768,13,Nov 20 2021,7:30 PM,Sat,(24) Utah,38,,(4) Oregon,7,
769,13,Nov 20 2021,12:00 PM,Sat,West Virginia,31,,Texas,23,
770,13,Nov 20 2021,12:00 PM,Sat,Western Kentucky,52,,Florida Atlantic,17,
771,13,Nov 20 2021,3:30 PM,Sat,(19) Wisconsin,35,,Nebraska,28,
772,13,Nov 20 2021,8:00 PM,Sat,Wyoming,44,@,Utah State,17,
773,14,Nov 23 2021,7:00 PM,Tue,Ball State,20,,Buffalo,3,
774,14,Nov 23 2021,7:00 PM,Tue,Western Michigan,42,@,Northern Illinois,21,
775,14,Nov 25 2021,3:30 PM,Thu,Fresno State,40,@,San Jose State,9,
776,14,Nov 25 2021,7:30 PM,Thu,(8) Mississippi,31,@,Mississippi State,21,
777,14,Nov 26 2021,3:30 PM,Fri,Air Force,48,,Nevada-Las Vegas,14,
778,14,Nov 26 2021,2:00 PM,Fri,Alabama-Birmingham,42,,Texas-El Paso,25,
779,14,Nov 26 2021,3:30 PM,Fri,(25) Arkansas,34,,Missouri,17,
780,14,Nov 26 2021,12:00 PM,Fri,Bowling Green,21,,Ohio,10,
781,14,Nov 26 2021,3:30 PM,Fri,Central Florida,17,,South Florida,13,
782,14,Nov 26 2021,12:00 PM,Fri,Central Michigan,31,,Eastern Michigan,10,
783,14,Nov 26 2021,3:50 PM,Fri,(4) Cincinnati,35,@,East Carolina,13,
784,14,Nov 26 2021,3:30 PM,Fri,Coastal Carolina,27,@,South Alabama,21,
785,14,Nov 26 2021,1:30 PM,Fri,(17) Iowa,28,@,Nebraska,21,
786,14,Nov 26 2021,4:30 PM,Fri,Iowa State,48,,Texas Christian,14,
787,14,Nov 26 2021,7:00 PM,Fri,(24) North Carolina State,34,,North Carolina,30,
788,14,Nov 26 2021,12:00 PM,Fri,(22) San Diego State,27,,Boise State,16,
789,14,Nov 26 2021,12:00 PM,Fri,Texas,22,,Kansas State,17,
790,14,Nov 26 2021,4:00 PM,Fri,(16) Utah,28,,Colorado,13,
791,14,Nov 26 2021,1:00 PM,Fri,Utah State,35,@,New Mexico,10,
792,14,Nov 26 2021,8:00 PM,Fri,Washington State,40,@,Washington,13,
793,14,Nov 27 2021,3:30 PM,Sat,(3) Alabama,24,@,Auburn,22,
794,14,Nov 27 2021,2:30 PM,Sat,Appalachian State,27,,Georgia Southern,3,
795,14,Nov 27 2021,4:00 PM,Sat,Arizona State,38,,Arizona,15,
796,14,Nov 27 2021,12:00 PM,Sat,Army,31,@,Liberty,16,
797,14,Nov 27 2021,12:00 PM,Sat,(9) Baylor,27,,Texas Tech,24,
798,14,Nov 27 2021,10:30 PM,Sat,(13) Brigham Young,35,@,Southern California,31,
799,14,Nov 27 2021,7:30 PM,Sat,Clemson,30,@,South Carolina,0,
800,14,Nov 27 2021,12:00 PM,Sat,Florida,24,,Florida State,21,
801,14,Nov 27 2021,12:00 PM,Sat,(1) Georgia,45,@,Georgia Tech,0,
802,14,Nov 27 2021,2:00 PM,Sat,Georgia State,37,,Troy,10,
803,14,Nov 27 2021,3:00 PM,Sat,Hawaii,38,@,Wyoming,14,
804,14,Nov 27 2021,12:00 PM,Sat,(19) Houston,45,@,Connecticut,17,
805,14,Nov 27 2021,3:30 PM,Sat,Illinois,47,,Northwestern,14,
806,14,Nov 27 2021,12:00 PM,Sat,Kent State,48,,Miami (OH),47,
807,14,Nov 27 2021,7:30 PM,Sat,Kentucky,52,@,Louisville,21,
808,14,Nov 27 2021,4:00 PM,Sat,(23) Louisiana,21,,Louisiana-Monroe,16,
809,14,Nov 27 2021,7:00 PM,Sat,Louisiana State,27,,(14) Texas A&M,24,
810,14,Nov 27 2021,12:00 PM,Sat,Maryland,40,@,Rutgers,16,
811,14,Nov 27 2021,7:30 PM,Sat,Memphis,33,,Tulane,28,
812,14,Nov 27 2021,12:30 PM,Sat,Miami (FL),47,@,Duke,10,
813,14,Nov 27 2021,12:00 PM,Sat,(6) Michigan,42,,(2) Ohio State,27,
814,14,Nov 27 2021,3:30 PM,Sat,(12) Michigan State,30,,Penn State,27,
815,14,Nov 27 2021,7:00 PM,Sat,Middle Tennessee State,27,@,Florida Atlantic,17,
816,14,Nov 27 2021,4:00 PM,Sat,Minnesota,23,,(18) Wisconsin,13,
817,14,Nov 27 2021,12:00 PM,Sat,Navy,38,@,Temple,14,
818,14,Nov 27 2021,9:00 PM,Sat,Nevada,52,@,Colorado State,10,
819,14,Nov 27 2021,3:00 PM,Sat,New Mexico State,44,,Massachusetts,27,
820,14,Nov 27 2021,2:00 PM,Sat,North Texas,45,,(15) Texas-San Antonio,23,
821,14,Nov 27 2021,8:00 PM,Sat,(5) Notre Dame,45,@,Stanford,14,
822,14,Nov 27 2021,7:30 PM,Sat,(7) Oklahoma State,37,,(10) Oklahoma,33,
823,14,Nov 27 2021,2:00 PM,Sat,Old Dominion,56,,Charlotte,34,
824,14,Nov 27 2021,3:30 PM,Sat,(11) Oregon,38,,Oregon State,29,
825,14,Nov 27 2021,7:30 PM,Sat,(20) Pittsburgh,31,@,Syracuse,14,
826,14,Nov 27 2021,3:30 PM,Sat,Purdue,44,,Indiana,7,
827,14,Nov 27 2021,1:00 PM,Sat,Rice,35,,Louisiana Tech,31,
828,14,Nov 27 2021,3:00 PM,Sat,Southern Mississippi,37,,Florida International,17,
829,14,Nov 27 2021,3:45 PM,Sat,Tennessee,45,,Vanderbilt,21,
830,14,Nov 27 2021,2:00 PM,Sat,Texas State,24,@,Arkansas State,22,
831,14,Nov 27 2021,12:00 PM,Sat,Toledo,49,,Akron,14,
832,14,Nov 27 2021,4:00 PM,Sat,Tulsa,34,@,Southern Methodist,31,
833,14,Nov 27 2021,10:30 PM,Sat,UCLA,42,,California,14,
834,14,Nov 27 2021,3:45 PM,Sat,Virginia Tech,29,@,Virginia,24,
835,14,Nov 27 2021,12:00 PM,Sat,(21) Wake Forest,41,@,Boston College,10,
836,14,Nov 27 2021,7:00 PM,Sat,West Virginia,34,@,Kansas,28,
837,14,Nov 27 2021,3:30 PM,Sat,Western Kentucky,53,@,Marshall,21,
838,15,Dec 3 2021,7:00 PM,Fri,Texas-San Antonio,49,,Western Kentucky,41,Conference USA Championship (San Antonio TX)
839,15,Dec 3 2021,8:00 PM,Fri,(14) Utah,38,N,(10) Oregon,10,Pac-12 Championship (Paradise NV)
840,15,Dec 4 2021,4:00 PM,Sat,(4) Alabama,41,N,(1) Georgia,24,SEC Championship (Atlanta GA)
841,15,Dec 4 2021,12:00 PM,Sat,(9) Baylor,21,N,(5) Oklahoma State,16,Big 12 Championship (Arlington TX)
842,15,Dec 4 2021,11:00 PM,Sat,California,24,,Southern California,14,
843,15,Dec 4 2021,4:00 PM,Sat,(3) Cincinnati,35,,(16) Houston,20,American Athletic Conference Championship (Cincinnati OH)
844,15,Dec 4 2021,3:30 PM,Sat,(20) Louisiana,24,,Appalachian State,16,Sun Belt Championship (Lafayette LA)
845,15,Dec 4 2021,8:00 PM,Sat,(2) Michigan,42,N,(15) Iowa,3,Big Ten Championship (Indianapolis IN)
846,15,Dec 4 2021,12:00 PM,Sat,Northern Illinois,41,N,Kent State,23,MAC Championship (Detroit MI)
847,15,Dec 4 2021,8:00 PM,Sat,(17) Pittsburgh,45,N,(18) Wake Forest,21,ACC Championship (Charlotte NC)
848,15,Dec 4 2021,3:00 PM,Sat,Utah State,46,@,(19) San Diego State,13,MWC Championship (Carson CA)
849,16,Dec 11 2021,3:00 PM,Sat,Navy,17,N,Army,13,MetLife Stadium - East Rutherford New Jersey
850,17,Dec 17 2021,6:00 PM,Fri,Coastal Carolina,47,N,Northern Illinois,41,Cure Bowl (Exploria Stadium - Orlando Florida)
851,17,Dec 17 2021,12:00 PM,Fri,Middle Tennessee State,31,N,Toledo,24,Bahamas Bowl (Thomas A. Robinson Stadium - Nassau BHS)
852,17,Dec 18 2021,3:30 PM,Sat,Alabama-Birmingham,31,N,(12) Brigham Young,28,Independence Bowl (Independence Stadium - Shreveport Louisiana)
853,17,Dec 18 2021,2:15 PM,Sat,Fresno State,31,N,Texas-El Paso,24,New Mexico Bowl (University Stadium (Albuquerque) - Albuquerque New Mexico)
854,17,Dec 18 2021,5:45 PM,Sat,Liberty,56,N,Eastern Michigan,20,LendingTree Bowl (Hancock Whitney Stadium - Mobile Alabama)
855,17,Dec 18 2021,9:15 PM,Sat,(16) Louisiana,36,N,Marshall,21,New Orleans Bowl (Caesars Superdome - New Orleans Louisiana)
856,17,Dec 18 2021,7:30 PM,Sat,Utah State,24,N,Oregon State,13,LA Bowl (SoFi Stadium - Inglewood California)
857,17,Dec 18 2021,11:00 AM,Sat,Western Kentucky,59,N,Appalachian State,38,Boca Raton Bowl (FAU Stadium - Boca Raton Florida)
858,17,Dec 20 2021,2:30 PM,Mon,Tulsa,30,N,Old Dominion,17,Myrtle Beach Bowl (Brooks Stadium - Conway South Carolina)
859,18,Dec 21 2021,7:30 PM,Tue,San Diego State,38,N,(24) Texas-San Antonio,24,Frisco Bowl (Toyota Stadium - Frisco Texas)
860,18,Dec 21 2021,3:30 PM,Tue,Wyoming,52,N,Kent State,38,Famous Idaho Potato Bowl (Albertsons Stadium - Boise Idaho)
861,18,Dec 22 2021,8:00 PM,Wed,Army,24,N,Missouri,22,Armed Forces Bowl (Amon G. Carter Stadium - Fort Worth Texas)
862,18,Dec 23 2021,,Thu,Army,24,N,Missouri,22,
863,18,Dec 23 2021,7:00 PM,Thu,Central Florida,29,N,Florida,17,Union Home Mortgage Gasparilla Bowl (Raymond James Stadium - Tampa Florida)
864,18,Dec 23 2021,3:30 PM,Thu,Miami (OH),27,N,North Texas,14,Frisco Football Classic (Toyota Stadium - Frisco Texas)
865,18,Dec 25 2021,2:30 PM,Sat,Georgia State,51,N,Ball State,20,Camellia Bowl (Cramton Bowl - Montgomery Alabama)
866,18,Dec 27 2021,11:00 AM,Mon,Western Michigan,52,N,Nevada,24,Quick Lane Bowl (Ford Field - Detroit Michigan)
867,19,Dec 28 2021,3:15 PM,Tue,Air Force,31,N,Louisville,28,First Responder Bowl (Gerald J. Ford Stadium - Dallas Texas)
868,19,Dec 28 2021,12:00 PM,Tue,(21) Houston,17,N,Auburn,13,Birmingham Bowl (Protective Stadium - Birmingham Alabama)
869,19,Dec 28 2021,10:15 PM,Tue,Minnesota,18,N,West Virginia,6,Guaranteed Rate Bowl (Chase Field - Phoenix Arizona)
870,19,Dec 28 2021,6:45 PM,Tue,Texas Tech,34,N,Mississippi State,7,Liberty Bowl (Liberty Bowl Memorial Stadium - Memphis Tennessee)
871,19,Dec 29 2021,5:45 PM,Wed,(19) Clemson,20,N,Iowa State,13,Cheez-It Bowl (Camping World Stadium - Orlando Florida)
872,19,Dec 29 2021,2:15 PM,Wed,Maryland,54,N,Virginia Tech,10,Pinstripe Bowl (Yankee Stadium - New York New York)
873,19,Dec 29 2021,9:15 PM,Wed,(14) Oklahoma,47,N,(15) Oregon,32,Alamo Bowl (Alamodome - San Antonio Texas)
874,19,Dec 30 2021,7:00 PM,Thu,(11) Michigan State,31,N,(13) Pittsburgh,21,Peach Bowl (Mercedes-Benz Stadium - Atlanta Georgia)
875,19,Dec 30 2021,3:00 PM,Thu,Purdue,48,N,Tennessee,45,Music City Bowl (Nissan Stadium - Nashville Tennessee)
876,19,Dec 30 2021,11:30 AM,Thu,South Carolina,38,N,North Carolina,21,Duke's Mayo Bowl (Bank of America Stadium - Charlotte North Carolina)
877,19,Dec 30 2021,10:30 PM,Thu,Wisconsin,20,N,Arizona State,13,Las Vegas Bowl (Allegiant Stadium - Paradise Nevada)
878,19,Dec 31 2021,3:30 PM,Fri,(1) Alabama,27,N,(4) Cincinnati,6,Cotton Bowl (AT&T Stadium - Arlington Texas)
879,19,Dec 31 2021,12:00 PM,Fri,Central Michigan,24,N,Washington State,21,Sun Bowl (Sun Bowl - El Paso Texas)
880,19,Dec 31 2021,7:30 PM,Fri,(3) Georgia,34,N,(2) Michigan,11,Orange Bowl (Hard Rock Stadium - Miami Gardens Florida)
881,19,Dec 31 2021,11:00 AM,Fri,(20) Wake Forest,38,N,Rutgers,10,Gator Bowl (TIAA Bank Field - Jacksonville Florida)
882,19,Jan 1 2022,12:00 PM,Sat,(22) Arkansas,24,N,Penn State,10,Outback Bowl (Raymond James Stadium - Tampa Florida)
883,19,Jan 1 2022,8:45 PM,Sat,(6) Baylor,21,N,(8) Mississippi,7,Sugar Bowl (Caesars Superdome - New Orleans Louisiana)
884,19,Jan 1 2022,1:00 PM,Sat,(25) Kentucky,20,N,(17) Iowa,17,Citrus Bowl (Camping World Stadium - Orlando Florida)
885,19,Jan 1 2022,5:00 PM,Sat,(7) Ohio State,48,N,(10) Utah,45,Rose Bowl (Rose Bowl - Pasadena California)
886,19,Jan 1 2022,1:00 PM,Sat,(9) Oklahoma State,37,N,(5) Notre Dame,35,Fiesta Bowl (State Farm Stadium - Glendale Arizona)
887,20,Jan 4 2022,9:00 PM,Tue,Kansas State,42,N,Louisiana State,20,Texas Bowl (NRG Stadium - Houston Texas)
888,20,Jan 10 2022,8:00 PM,Mon,(3) Georgia,33,N,(1) Alabama,18,College Football Playoff National Championship (Lucas Oil Stadium - Indianapolis Indiana)
