--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
378,7,Oct 16 2010,Sat,(8) Alabama,23,,Mississippi,10,
379,7,Oct 16 2010,Sat,Alabama-Birmingham,21,,Texas-El Paso,6,
380,7,Oct 16 2010,Sat,(17) Arizona,24,@,Washington State,7,
381,7,Oct 16 2010,Sat,(7) Auburn,65,,(12) Arkansas,43,
382,7,Oct 16 2010,Sat,Baylor,31,@,Colorado,25,
383,7,Oct 16 2010,Sat,(3) Boise State,48,@,San Jose State,0,
384,7,Oct 16 2010,Sat,Clemson,31,,Maryland,7,
385,7,Oct 16 2010,Sat,Colorado State,43,,Nevada-Las Vegas,10,
386,7,Oct 16 2010,Sat,East Carolina,33,,North Carolina State,27,
387,7,Oct 16 2010,Sat,Eastern Michigan,41,@,Ball State,38,
388,7,Oct 16 2010,Sat,Florida International,34,@,North Texas,10,
389,7,Oct 16 2010,Sat,(16) Florida State,24,,Boston College,19,
390,7,Oct 16 2010,Sat,Fresno State,33,,New Mexico State,10,
391,7,Oct 16 2010,Sat,Georgia,43,,Vanderbilt,0,
392,7,Oct 16 2010,Sat,Georgia Tech,42,,Middle Tennessee State,14,
393,7,Oct 16 2010,Sat,Hawaii,27,,(19) Nevada,21,
394,7,Oct 16 2010,Sat,Indiana,36,,Arkansas State,34,
395,7,Oct 16 2010,Sat,(15) Iowa,38,@,Michigan,28,
396,7,Oct 16 2010,Sat,Kentucky,31,,(10) South Carolina,28,
397,7,Oct 16 2010,Sat,(9) Louisiana State,32,,McNeese State,10,
398,7,Oct 16 2010,Sat,Louisiana Tech,48,,Idaho,35,
399,7,Oct 16 2010,Sat,Louisiana-Monroe,35,@,Western Kentucky,30,
400,7,Oct 16 2010,Sat,Miami (FL),28,@,Duke,13,
401,7,Oct 16 2010,Sat,Miami (OH),27,@,Central Michigan,20,
402,7,Oct 16 2010,Sat,(13) Michigan State,26,,Illinois,6,
403,7,Oct 16 2010,Sat,Mississippi State,10,@,(22) Florida,7,
404,7,Oct 16 2010,Sat,(21) Missouri,30,@,Texas A&M,9,
405,7,Oct 16 2010,Sat,Navy,28,,Southern Methodist,21,
406,7,Oct 16 2010,Sat,North Carolina,44,@,Virginia,10,
407,7,Oct 16 2010,Sat,Northern Illinois,45,,Buffalo,14,
408,7,Oct 16 2010,Sat,Notre Dame,44,,Western Michigan,20,
409,7,Oct 16 2010,Sat,Ohio,38,,Akron,10,
410,7,Oct 16 2010,Sat,(6) Oklahoma,52,,Iowa State,0,
411,7,Oct 16 2010,Sat,(20) Oklahoma State,34,@,Texas Tech,17,
412,7,Oct 16 2010,Sat,Pittsburgh,45,@,Syracuse,14,
413,7,Oct 16 2010,Sat,Purdue,28,,Minnesota,17,
414,7,Oct 16 2010,Sat,Rice,34,,Houston,31,
415,7,Oct 16 2010,Sat,Rutgers,23,,Army,20,
416,7,Oct 16 2010,Sat,San Diego State,27,,(23) Air Force,25,
417,7,Oct 16 2010,Sat,Southern California,48,,California,14,
418,7,Oct 16 2010,Sat,Southern Mississippi,41,@,Memphis,19,
419,7,Oct 16 2010,Sat,Temple,28,,Bowling Green,27,
420,7,Oct 16 2010,Sat,Texas,20,@,(5) Nebraska,13,
421,7,Oct 16 2010,Sat,(4) Texas Christian,31,,Brigham Young,3,
422,7,Oct 16 2010,Sat,Toledo,34,,Kent State,21,
423,7,Oct 16 2010,Sat,Troy,31,,Louisiana,24,
424,7,Oct 16 2010,Sat,Tulsa,52,,Tulane,24,
425,7,Oct 16 2010,Sat,(11) Utah,30,@,Wyoming,6,
426,7,Oct 16 2010,Sat,Virginia Tech,52,,Wake Forest,21,
427,7,Oct 16 2010,Sat,Washington,35,,(24) Oregon State,34,
428,7,Oct 16 2010,Sat,(18) Wisconsin,31,,(1) Ohio State,18,
429,8,Oct 21 2010,Thu,(1) Oregon,60,,UCLA,13,
430,8,Oct 22 2010,Fri,South Florida,38,@,Cincinnati,30,
431,8,Oct 23 2010,Sat,(7) Alabama,41,@,Tennessee,10,
432,8,Oct 23 2010,Sat,(15) Arizona,44,,Washington,14,
433,8,Oct 23 2010,Sat,(21) Arkansas,38,,Mississippi,24,
434,8,Oct 23 2010,Sat,Arkansas State,37,,Florida Atlantic,16,
435,8,Oct 23 2010,Sat,(5) Auburn,24,,(6) Louisiana State,17,
436,8,Oct 23 2010,Sat,Baylor,47,,Kansas State,42,
437,8,Oct 23 2010,Sat,Brigham Young,25,,Wyoming,20,
438,8,Oct 23 2010,Sat,California,50,,Arizona State,17,
439,8,Oct 23 2010,Sat,Central Florida,41,,Rice,14,
440,8,Oct 23 2010,Sat,Clemson,27,,Georgia Tech,13,
441,8,Oct 23 2010,Sat,East Carolina,37,,Marshall,10,
442,8,Oct 23 2010,Sat,Fresno State,33,@,San Jose State,18,
443,8,Oct 23 2010,Sat,Georgia,44,@,Kentucky,31,
444,8,Oct 23 2010,Sat,Hawaii,45,@,Utah State,7,
445,8,Oct 23 2010,Sat,Houston,45,@,Southern Methodist,20,
446,8,Oct 23 2010,Sat,Idaho,37,,New Mexico State,14,
447,8,Oct 23 2010,Sat,Illinois,43,,Indiana,13,
448,8,Oct 23 2010,Sat,Iowa State,28,@,(22) Texas,21,
449,8,Oct 23 2010,Sat,Kent State,30,@,Bowling Green,6,
450,8,Oct 23 2010,Sat,Louisville,26,,Connecticut,0,
451,8,Oct 23 2010,Sat,Maryland,24,@,Boston College,21,
452,8,Oct 23 2010,Sat,(25) Miami (FL),33,,North Carolina,10,
453,8,Oct 23 2010,Sat,(8) Michigan State,35,@,Northwestern,27,
454,8,Oct 23 2010,Sat,Middle Tennessee State,38,,Louisiana-Monroe,10,
455,8,Oct 23 2010,Sat,(24) Mississippi State,29,,Alabama-Birmingham,24,
456,8,Oct 23 2010,Sat,(18) Missouri,36,,(3) Oklahoma,27,
457,8,Oct 23 2010,Sat,Navy,35,N,Notre Dame,17,
458,8,Oct 23 2010,Sat,(14) Nebraska,51,@,(17) Oklahoma State,41,
459,8,Oct 23 2010,Sat,Northern Illinois,33,,Central Michigan,7,
460,8,Oct 23 2010,Sat,Ohio,34,@,Miami (OH),13,
461,8,Oct 23 2010,Sat,(11) Ohio State,49,,Purdue,0,
462,8,Oct 23 2010,Sat,Penn State,33,@,Minnesota,21,
463,8,Oct 23 2010,Sat,Pittsburgh,41,,Rutgers,21,
464,8,Oct 23 2010,Sat,San Diego State,30,@,New Mexico,20,
465,8,Oct 23 2010,Sat,(19) South Carolina,21,@,Vanderbilt,7,
466,8,Oct 23 2010,Sat,(12) Stanford,38,,Washington State,28,
467,8,Oct 23 2010,Sat,Syracuse,19,@,(20) West Virginia,14,
468,8,Oct 23 2010,Sat,Temple,42,@,Buffalo,0,
469,8,Oct 23 2010,Sat,Texas A&M,45,@,Kansas,10,
470,8,Oct 23 2010,Sat,(4) Texas Christian,38,,Air Force,7,
471,8,Oct 23 2010,Sat,Texas Tech,27,@,Colorado,24,
472,8,Oct 23 2010,Sat,Toledo,31,,Ball State,24,
473,8,Oct 23 2010,Sat,Tulane,34,@,Texas-El Paso,24,
474,8,Oct 23 2010,Sat,(9) Utah,59,,Colorado State,6,
475,8,Oct 23 2010,Sat,Virginia,48,,Eastern Michigan,21,
476,8,Oct 23 2010,Sat,(23) Virginia Tech,44,,Duke,7,
477,8,Oct 23 2010,Sat,Western Kentucky,54,@,Louisiana,21,
478,8,Oct 23 2010,Sat,Western Michigan,56,@,Akron,10,
479,8,Oct 23 2010,Sat,(10) Wisconsin,31,@,(13) Iowa,30,
480,9,Oct 26 2010,Tue,(2) Boise State,49,,Louisiana Tech,20,
481,9,Oct 28 2010,Thu,North Carolina State,28,,(16) Florida State,24,
482,9,Oct 29 2010,Fri,Connecticut,16,,West Virginia,13,
483,9,Oct 30 2010,Sat,Alabama-Birmingham,50,@,Southern Mississippi,49,
484,9,Oct 30 2010,Sat,(15) Arizona,29,@,UCLA,21,
485,9,Oct 30 2010,Sat,Arizona State,42,,Washington State,0,
486,9,Oct 30 2010,Sat,(19) Arkansas,49,,Vanderbilt,14,
487,9,Oct 30 2010,Sat,Army,29,,Virginia Military Institute,7,
488,9,Oct 30 2010,Sat,(3) Auburn,51,@,Mississippi,31,
489,9,Oct 30 2010,Sat,(25) Baylor,30,@,Texas,22,
490,9,Oct 30 2010,Sat,Boston College,16,,Clemson,10,
491,9,Oct 30 2010,Sat,Bowling Green,17,@,Central Michigan,14,
492,9,Oct 30 2010,Sat,Central Florida,49,,East Carolina,35,
493,9,Oct 30 2010,Sat,Colorado State,38,,New Mexico,14,
494,9,Oct 30 2010,Sat,Duke,34,@,Navy,31,
495,9,Oct 30 2010,Sat,Florida,34,N,Georgia,31,
496,9,Oct 30 2010,Sat,Florida Atlantic,21,,Florida International,9,
497,9,Oct 30 2010,Sat,Hawaii,45,,Idaho,10,
498,9,Oct 30 2010,Sat,Houston,56,@,Memphis,17,
499,9,Oct 30 2010,Sat,Illinois,44,,Purdue,10,
500,9,Oct 30 2010,Sat,(18) Iowa,37,,(5) Michigan State,6,
501,9,Oct 30 2010,Sat,Iowa State,28,,Kansas,16,
502,9,Oct 30 2010,Sat,Kent State,33,,Ball State,14,
503,9,Oct 30 2010,Sat,Louisiana-Monroe,28,,Troy,14,
504,9,Oct 30 2010,Sat,Marshall,16,,Texas-El Paso,12,
505,9,Oct 30 2010,Sat,Maryland,62,,Wake Forest,14,
506,9,Oct 30 2010,Sat,Miami (OH),21,@,Buffalo,9,
507,9,Oct 30 2010,Sat,(23) Mississippi State,24,,Kentucky,17,
508,9,Oct 30 2010,Sat,(14) Nebraska,31,,(7) Missouri,17,
509,9,Oct 30 2010,Sat,Nevada,56,,Utah State,42,
510,9,Oct 30 2010,Sat,New Mexico State,29,,San Jose State,27,
511,9,Oct 30 2010,Sat,North Carolina,21,,William & Mary,17,
512,9,Oct 30 2010,Sat,North Texas,33,@,Western Kentucky,6,
513,9,Oct 30 2010,Sat,Northern Illinois,28,@,Western Michigan,21,
514,9,Oct 30 2010,Sat,Northwestern,20,@,Indiana,17,
515,9,Oct 30 2010,Sat,Ohio,38,,Louisiana,31,
516,9,Oct 30 2010,Sat,(10) Ohio State,52,@,Minnesota,10,
517,9,Oct 30 2010,Sat,(11) Oklahoma,43,,Colorado,10,
518,9,Oct 30 2010,Sat,(20) Oklahoma State,24,@,Kansas State,14,
519,9,Oct 30 2010,Sat,(1) Oregon,53,@,(24) Southern California,32,
520,9,Oct 30 2010,Sat,Oregon State,35,,California,7,
521,9,Oct 30 2010,Sat,Penn State,41,,Michigan,31,
522,9,Oct 30 2010,Sat,Pittsburgh,20,,Louisville,3,
523,9,Oct 30 2010,Sat,San Diego State,48,@,Wyoming,38,
524,9,Oct 30 2010,Sat,(17) South Carolina,38,,Tennessee,24,
525,9,Oct 30 2010,Sat,Southern Methodist,31,@,Tulane,17,
526,9,Oct 30 2010,Sat,(13) Stanford,41,@,Washington,0,
527,9,Oct 30 2010,Sat,Syracuse,31,@,Cincinnati,7,
528,9,Oct 30 2010,Sat,Temple,30,,Akron,0,
529,9,Oct 30 2010,Sat,Texas A&M,45,,Texas Tech,27,
530,9,Oct 30 2010,Sat,(4) Texas Christian,48,@,Nevada-Las Vegas,6,
531,9,Oct 30 2010,Sat,Toledo,42,@,Eastern Michigan,7,
532,9,Oct 30 2010,Sat,Tulsa,28,@,Notre Dame,27,
533,9,Oct 30 2010,Sat,(8) Utah,28,@,Air Force,23,
534,9,Oct 30 2010,Sat,Virginia,24,,(22) Miami (FL),19,
535,10,Nov 2 2010,Tue,Arkansas State,51,,Middle Tennessee State,24,
536,10,Nov 3 2010,Wed,South Florida,28,,Rutgers,27,
537,10,Nov 4 2010,Thu,Ohio,34,,Buffalo,17,
538,10,Nov 4 2010,Thu,(20) Virginia Tech,28,,Georgia Tech,21,
539,10,Nov 5 2010,Fri,Central Florida,40,@,Houston,33,
540,10,Nov 5 2010,Fri,Central Michigan,26,,Western Michigan,22,
541,10,Nov 6 2010,Sat,Air Force,42,@,Army,22,
542,10,Nov 6 2010,Sat,(17) Arkansas,41,@,(18) South Carolina,20,
543,10,Nov 6 2010,Sat,(3) Auburn,62,,Chattanooga,24,
544,10,Nov 6 2010,Sat,Ball State,37,,Akron,30,
545,10,Nov 6 2010,Sat,(2) Boise State,42,,Hawaii,7,
546,10,Nov 6 2010,Sat,Boston College,23,@,Wake Forest,13,
547,10,Nov 6 2010,Sat,Brigham Young,55,,Nevada-Las Vegas,7,
548,10,Nov 6 2010,Sat,California,20,@,Washington State,13,
549,10,Nov 6 2010,Sat,Clemson,14,,(23) North Carolina State,13,
550,10,Nov 6 2010,Sat,Duke,55,,Virginia,48,
551,10,Nov 6 2010,Sat,Florida,55,@,Vanderbilt,14,
552,10,Nov 6 2010,Sat,Florida Atlantic,17,@,Western Kentucky,16,
553,10,Nov 6 2010,Sat,Florida International,42,,Louisiana-Monroe,35,
554,10,Nov 6 2010,Sat,Fresno State,40,@,Louisiana Tech,34,
555,10,Nov 6 2010,Sat,Georgia,55,,Idaho State,7,
556,10,Nov 6 2010,Sat,(15) Iowa,18,@,Indiana,13,
557,10,Nov 6 2010,Sat,Kansas,52,,Colorado,45,
558,10,Nov 6 2010,Sat,Kansas State,39,,Texas,14,
559,10,Nov 6 2010,Sat,Kentucky,49,,Charleston Southern,21,
560,10,Nov 6 2010,Sat,(12) Louisiana State,24,,(5) Alabama,21,
561,10,Nov 6 2010,Sat,Louisville,28,@,Syracuse,20,
562,10,Nov 6 2010,Sat,Marshall,31,@,Alabama-Birmingham,17,
563,10,Nov 6 2010,Sat,Miami (FL),26,,Maryland,20,
564,10,Nov 6 2010,Sat,Michigan,67,,Illinois,65,
565,10,Nov 6 2010,Sat,(16) Michigan State,31,,Minnesota,8,
566,10,Nov 6 2010,Sat,Mississippi,43,,Louisiana,21,
567,10,Nov 6 2010,Sat,Navy,76,@,East Carolina,35,
568,10,Nov 6 2010,Sat,(9) Nebraska,31,@,Iowa State,30,
569,10,Nov 6 2010,Sat,(25) Nevada,63,@,Idaho,17,
570,10,Nov 6 2010,Sat,New Mexico,34,,Wyoming,31,
571,10,Nov 6 2010,Sat,North Carolina,37,@,(24) Florida State,35,
572,10,Nov 6 2010,Sat,(19) Oklahoma State,55,,(22) Baylor,28,
573,10,Nov 6 2010,Sat,(1) Oregon,53,,Washington,16,
574,10,Nov 6 2010,Sat,Penn State,35,,Northwestern,21,
575,10,Nov 6 2010,Sat,San Diego State,24,,Colorado State,19,
576,10,Nov 6 2010,Sat,Southern California,34,,Arizona State,33,
577,10,Nov 6 2010,Sat,Southern Mississippi,46,@,Tulane,30,
578,10,Nov 6 2010,Sat,(10) Stanford,42,,(13) Arizona,17,
579,10,Nov 6 2010,Sat,Temple,28,@,Kent State,10,
580,10,Nov 6 2010,Sat,Tennessee,50,@,Memphis,14,
581,10,Nov 6 2010,Sat,Texas A&M,33,,(11) Oklahoma,19,
582,10,Nov 6 2010,Sat,(4) Texas Christian,47,@,(6) Utah,7,
583,10,Nov 6 2010,Sat,Texas Tech,24,,(14) Missouri,17,
584,10,Nov 6 2010,Sat,Texas-El Paso,28,,Southern Methodist,14,
585,10,Nov 6 2010,Sat,Troy,41,@,North Texas,35,
586,10,Nov 6 2010,Sat,Tulsa,64,,Rice,27,
587,10,Nov 6 2010,Sat,UCLA,17,,Oregon State,14,
588,10,Nov 6 2010,Sat,Utah State,27,,New Mexico State,22,
589,10,Nov 6 2010,Sat,(7) Wisconsin,34,@,Purdue,13,
590,11,Nov 9 2010,Tue,Northern Illinois,65,,Toledo,30,
591,11,Nov 10 2010,Wed,Miami (OH),24,@,Bowling Green,21,
592,11,Nov 11 2010,Thu,Connecticut,30,,Pittsburgh,28,
593,11,Nov 11 2010,Thu,East Carolina,54,@,Alabama-Birmingham,42,
594,11,Nov 12 2010,Fri,Ball State,20,@,Buffalo,3,
595,11,Nov 12 2010,Fri,(4) Boise State,52,@,Idaho,14,
596,11,Nov 13 2010,Sat,Air Force,48,,New Mexico,23,
597,11,Nov 13 2010,Sat,(11) Alabama,30,,(17) Mississippi State,10,
598,11,Nov 13 2010,Sat,(14) Arkansas,58,,Texas-El Paso,21,
599,11,Nov 13 2010,Sat,Army,45,@,Kent State,28,
600,11,Nov 13 2010,Sat,(2) Auburn,49,,Georgia,31,
601,11,Nov 13 2010,Sat,Boston College,21,@,Duke,16,
602,11,Nov 13 2010,Sat,Brigham Young,49,@,Colorado State,10,
603,11,Nov 13 2010,Sat,Colorado,34,,Iowa State,14,
604,11,Nov 13 2010,Sat,Florida Atlantic,24,,Louisiana,23,
605,11,Nov 13 2010,Sat,Florida International,52,@,Troy,35,
606,11,Nov 13 2010,Sat,Florida State,16,,Clemson,13,
607,11,Nov 13 2010,Sat,Kentucky,38,,Vanderbilt,20,
608,11,Nov 13 2010,Sat,(5) Louisiana State,51,,Louisiana-Monroe,0,
609,11,Nov 13 2010,Sat,Louisiana Tech,41,@,New Mexico State,20,
610,11,Nov 13 2010,Sat,Marshall,28,,Memphis,13,
611,11,Nov 13 2010,Sat,Maryland,42,@,Virginia,23,
612,11,Nov 13 2010,Sat,Miami (FL),35,@,Georgia Tech,10,
613,11,Nov 13 2010,Sat,Michigan,27,@,Purdue,16,
614,11,Nov 13 2010,Sat,Minnesota,38,@,Illinois,34,
615,11,Nov 13 2010,Sat,(20) Missouri,38,,Kansas State,28,
616,11,Nov 13 2010,Sat,Navy,38,,Central Michigan,37,
617,11,Nov 13 2010,Sat,(9) Nebraska,20,,Kansas,3,
618,11,Nov 13 2010,Sat,(21) Nevada,35,@,Fresno State,34,
619,11,Nov 13 2010,Sat,Nevada-Las Vegas,42,,Wyoming,16,
620,11,Nov 13 2010,Sat,North Carolina State,38,,Wake Forest,3,
621,11,Nov 13 2010,Sat,North Texas,23,@,Middle Tennessee State,17,
622,11,Nov 13 2010,Sat,Northwestern,21,,(13) Iowa,17,
623,11,Nov 13 2010,Sat,Notre Dame,28,,(15) Utah,3,
624,11,Nov 13 2010,Sat,(8) Ohio State,38,,Penn State,14,
625,11,Nov 13 2010,Sat,(19) Oklahoma,45,,Texas Tech,7,
626,11,Nov 13 2010,Sat,(12) Oklahoma State,33,@,Texas,16,
627,11,Nov 13 2010,Sat,(1) Oregon,15,@,California,13,
628,11,Nov 13 2010,Sat,(22) South Carolina,36,@,(24) Florida,14,
629,11,Nov 13 2010,Sat,South Florida,24,@,Louisville,21,
630,11,Nov 13 2010,Sat,Southern California,24,@,(18) Arizona,21,
631,11,Nov 13 2010,Sat,Southern Mississippi,31,@,(25) Central Florida,21,
632,11,Nov 13 2010,Sat,(7) Stanford,17,@,Arizona State,13,
633,11,Nov 13 2010,Sat,Syracuse,13,@,Rutgers,10,
634,11,Nov 13 2010,Sat,Tennessee,52,,Mississippi,14,
635,11,Nov 13 2010,Sat,(23) Texas A&M,42,@,Baylor,30,
636,11,Nov 13 2010,Sat,(3) Texas Christian,40,,San Diego State,35,
637,11,Nov 13 2010,Sat,Tulane,54,,Rice,49,
638,11,Nov 13 2010,Sat,Tulsa,28,@,Houston,25,
639,11,Nov 13 2010,Sat,Utah State,38,@,San Jose State,34,
640,11,Nov 13 2010,Sat,(16) Virginia Tech,26,@,North Carolina,10,
641,11,Nov 13 2010,Sat,Washington State,31,@,Oregon State,14,
642,11,Nov 13 2010,Sat,West Virginia,37,,Cincinnati,10,
643,11,Nov 13 2010,Sat,Western Kentucky,36,@,Arkansas State,35,
644,11,Nov 13 2010,Sat,Western Michigan,45,,Eastern Michigan,30,
645,11,Nov 13 2010,Sat,(6) Wisconsin,83,,Indiana,20,
646,12,Nov 16 2010,Tue,Ohio,31,@,Temple,23,
647,12,Nov 17 2010,Wed,Miami (OH),19,@,Akron,14,
648,12,Nov 17 2010,Wed,Toledo,33,,Bowling Green,14,
649,12,Nov 18 2010,Thu,Air Force,35,@,Nevada-Las Vegas,20,
650,12,Nov 18 2010,Thu,(10) Alabama,63,,Georgia State,7,
651,12,Nov 18 2010,Thu,Washington,24,,UCLA,7,
652,12,Nov 19 2010,Fri,(3) Boise State,51,,Fresno State,0,
653,12,Nov 20 2010,Sat,Alabama-Birmingham,31,,Memphis,15,
654,12,Nov 20 2010,Sat,(13) Arkansas,38,@,(22) Mississippi State,31,
655,12,Nov 20 2010,Sat,Boston College,17,,Virginia,13,
656,12,Nov 20 2010,Sat,Brigham Young,40,,New Mexico,7,
657,12,Nov 20 2010,Sat,Central Florida,61,@,Tulane,14,
658,12,Nov 20 2010,Sat,Cincinnati,69,,Rutgers,38,
659,12,Nov 20 2010,Sat,Clemson,30,@,Wake Forest,10,
660,12,Nov 20 2010,Sat,Colorado,44,,Kansas State,36,
661,12,Nov 20 2010,Sat,Connecticut,23,@,Syracuse,6,
662,12,Nov 20 2010,Sat,Eastern Michigan,21,@,Buffalo,17,
663,12,Nov 20 2010,Sat,Florida,48,,Appalachian State,10,
664,12,Nov 20 2010,Sat,Florida International,38,@,Louisiana,17,
665,12,Nov 20 2010,Sat,Florida State,30,@,Maryland,16,
666,12,Nov 20 2010,Sat,Georgia Tech,30,,Duke,20,
667,12,Nov 20 2010,Sat,Hawaii,41,,San Jose State,7,
668,12,Nov 20 2010,Sat,Idaho,28,@,Utah State,6,
669,12,Nov 20 2010,Sat,Illinois,48,@,Northwestern,27,
670,12,Nov 20 2010,Sat,(5) Louisiana State,43,,Mississippi,36,
671,12,Nov 20 2010,Sat,Louisiana-Monroe,49,,North Texas,37,
672,12,Nov 20 2010,Sat,(11) Michigan State,35,,Purdue,31,
673,12,Nov 20 2010,Sat,Middle Tennessee State,27,@,Western Kentucky,26,
674,12,Nov 20 2010,Sat,(15) Missouri,14,@,Iowa State,0,
675,12,Nov 20 2010,Sat,Navy,35,,Arkansas State,19,
676,12,Nov 20 2010,Sat,(19) Nevada,52,,New Mexico State,6,
677,12,Nov 20 2010,Sat,North Carolina State,29,@,North Carolina,25,
678,12,Nov 20 2010,Sat,Northern Illinois,59,@,Ball State,21,
679,12,Nov 20 2010,Sat,Notre Dame,27,@,Army,3,
680,12,Nov 20 2010,Sat,(8) Ohio State,20,@,(21) Iowa,17,
681,12,Nov 20 2010,Sat,(16) Oklahoma,53,@,Baylor,24,
682,12,Nov 20 2010,Sat,(12) Oklahoma State,48,@,Kansas,14,
683,12,Nov 20 2010,Sat,Oregon State,36,,(20) Southern California,7,
684,12,Nov 20 2010,Sat,Penn State,41,N,Indiana,24,
685,12,Nov 20 2010,Sat,Pittsburgh,17,@,South Florida,10,
686,12,Nov 20 2010,Sat,Rice,62,,East Carolina,38,
687,12,Nov 20 2010,Sat,(17) South Carolina,69,,Troy,24,
688,12,Nov 20 2010,Sat,Southern Methodist,31,,Marshall,17,
689,12,Nov 20 2010,Sat,Southern Mississippi,59,,Houston,41,
690,12,Nov 20 2010,Sat,(7) Stanford,48,@,California,14,
691,12,Nov 20 2010,Sat,Tennessee,24,@,Vanderbilt,10,
692,12,Nov 20 2010,Sat,Texas,51,,Florida Atlantic,17,
693,12,Nov 20 2010,Sat,(18) Texas A&M,9,,(9) Nebraska,6,
694,12,Nov 20 2010,Sat,Texas Tech,64,,Weber State,21,
695,12,Nov 20 2010,Sat,Tulsa,31,,Texas-El Paso,28,
696,12,Nov 20 2010,Sat,(25) Utah,38,@,San Diego State,34,
697,12,Nov 20 2010,Sat,(14) Virginia Tech,31,@,(24) Miami (FL),17,
698,12,Nov 20 2010,Sat,West Virginia,17,@,Louisville,10,
699,12,Nov 20 2010,Sat,Western Michigan,38,,Kent State,3,
700,12,Nov 20 2010,Sat,(6) Wisconsin,48,@,Michigan,28,
701,12,Nov 20 2010,Sat,Wyoming,44,,Colorado State,0,
702,13,Nov 23 2010,Tue,Miami (OH),23,,Temple,3,
703,13,Nov 25 2010,Thu,(17) Texas A&M,24,@,Texas,17,
704,13,Nov 26 2010,Fri,Akron,22,,Buffalo,14,
705,13,Nov 26 2010,Fri,Arizona State,55,,UCLA,34,
706,13,Nov 26 2010,Fri,(2) Auburn,28,@,(9) Alabama,27,
707,13,Nov 26 2010,Fri,Kent State,28,,Ohio,6,
708,13,Nov 26 2010,Fri,Louisville,40,@,Rutgers,13,
709,13,Nov 26 2010,Fri,(16) Nebraska,45,,Colorado,17,
710,13,Nov 26 2010,Fri,(19) Nevada,34,,(3) Boise State,31,
711,13,Nov 26 2010,Fri,Northern Illinois,71,@,Eastern Michigan,3,
712,13,Nov 26 2010,Fri,(1) Oregon,48,,(20) Arizona,29,
713,13,Nov 26 2010,Fri,Southern Methodist,45,@,East Carolina,38,
714,13,Nov 26 2010,Fri,Toledo,42,,Central Michigan,31,
715,13,Nov 26 2010,Fri,Tulsa,56,,Southern Mississippi,50,
716,13,Nov 26 2010,Fri,West Virginia,35,@,Pittsburgh,10,
717,13,Nov 26 2010,Fri,Western Michigan,41,@,Bowling Green,7,
718,13,Nov 27 2010,Sat,(12) Arkansas,31,,(6) Louisiana State,23,
719,13,Nov 27 2010,Sat,Boston College,16,@,Syracuse,7,
720,13,Nov 27 2010,Sat,Central Florida,37,@,Memphis,17,
721,13,Nov 27 2010,Sat,Connecticut,38,,Cincinnati,17,
722,13,Nov 27 2010,Sat,Florida International,31,,Arkansas State,24,
723,13,Nov 27 2010,Sat,(22) Florida State,31,,Florida,7,
724,13,Nov 27 2010,Sat,Fresno State,23,,Idaho,20,
725,13,Nov 27 2010,Sat,Georgia,42,,Georgia Tech,34,
726,13,Nov 27 2010,Sat,Hawaii,59,@,New Mexico State,24,
727,13,Nov 27 2010,Sat,Indiana,34,@,Purdue,31,
728,13,Nov 27 2010,Sat,Kansas State,49,@,North Texas,41,
729,13,Nov 27 2010,Sat,Louisiana,23,@,Louisiana-Monroe,22,
730,13,Nov 27 2010,Sat,Louisiana Tech,45,@,San Jose State,38,
731,13,Nov 27 2010,Sat,Marshall,38,,Tulane,23,
732,13,Nov 27 2010,Sat,Maryland,38,,(21) North Carolina State,31,
733,13,Nov 27 2010,Sat,(11) Michigan State,28,@,Penn State,22,
734,13,Nov 27 2010,Sat,Middle Tennessee State,38,,Florida Atlantic,14,
735,13,Nov 27 2010,Sat,Minnesota,27,,(24) Iowa,24,
736,13,Nov 27 2010,Sat,(25) Mississippi State,31,@,Mississippi,23,
737,13,Nov 27 2010,Sat,(15) Missouri,35,N,Kansas,7,
738,13,Nov 27 2010,Sat,North Carolina,24,@,Duke,19,
739,13,Nov 27 2010,Sat,Notre Dame,20,@,Southern California,16,
740,13,Nov 27 2010,Sat,(8) Ohio State,37,,Michigan,7,
741,13,Nov 27 2010,Sat,(14) Oklahoma,47,@,(10) Oklahoma State,41,
742,13,Nov 27 2010,Sat,Rice,28,,Alabama-Birmingham,23,
743,13,Nov 27 2010,Sat,San Diego State,48,,Nevada-Las Vegas,14,
744,13,Nov 27 2010,Sat,(18) South Carolina,29,@,Clemson,7,
745,13,Nov 27 2010,Sat,South Florida,23,@,Miami (FL),20,
746,13,Nov 27 2010,Sat,(7) Stanford,38,,Oregon State,0,
747,13,Nov 27 2010,Sat,Tennessee,24,,Kentucky,14,
748,13,Nov 27 2010,Sat,(4) Texas Christian,66,@,New Mexico,17,
749,13,Nov 27 2010,Sat,Texas Tech,35,,Houston,20,
750,13,Nov 27 2010,Sat,Troy,28,,Western Kentucky,14,
751,13,Nov 27 2010,Sat,(23) Utah,17,,Brigham Young,16,
752,13,Nov 27 2010,Sat,(13) Virginia Tech,37,,Virginia,7,
753,13,Nov 27 2010,Sat,Wake Forest,34,@,Vanderbilt,13,
754,13,Nov 27 2010,Sat,Washington,16,@,California,13,
755,13,Nov 27 2010,Sat,(5) Wisconsin,70,,Northwestern,23,
756,14,Dec 2 2010,Thu,Arizona State,30,@,Arizona,29,
